global_row,task,episode,calibration,method,failure,final_state,ever_alarm,first_alarm,ever_signal_cleared,alarm_then_cleared
22145,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,145,task_init,v82_reference,False,NORMAL,False,-1,False,False
22146,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,146,task_init,v82_reference,False,NORMAL,False,-1,False,False
22147,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,147,task_init,v82_reference,False,NORMAL,False,-1,False,False
22148,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,148,task_init,v82_reference,False,NORMAL,False,-1,False,False
22149,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,149,task_init,v82_reference,False,NORMAL,False,-1,False,False
22150,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,150,task_init,v82_reference,False,NORMAL,False,-1,False,False
22151,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,151,task_init,v82_reference,False,NORMAL,False,-1,False,False
22152,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,152,task_init,v82_reference,False,NORMAL,False,-1,False,False
22153,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,153,task_init,v82_reference,False,NORMAL,False,-1,False,False
22154,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,154,task_init,v82_reference,False,NORMAL,False,-1,False,False
22155,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,155,task_init,v82_reference,False,ALARM,True,18,False,False
22156,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,156,task_init,v82_reference,False,NORMAL,False,-1,False,False
22157,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,157,task_init,v82_reference,False,NORMAL,False,-1,False,False
22158,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,158,task_init,v82_reference,False,NORMAL,False,-1,False,False
22159,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,159,task_init,v82_reference,False,NORMAL,False,-1,False,False
22160,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,160,task_init,v82_reference,False,NORMAL,False,-1,False,False
22161,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,161,task_init,v82_reference,False,NORMAL,False,-1,False,False
22162,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,162,task_init,v82_reference,False,NORMAL,False,-1,False,False
22163,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,163,task_init,v82_reference,False,WATCH,False,-1,False,False
22164,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,164,task_init,v82_reference,False,NORMAL,False,-1,False,False
22165,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,165,task_init,v82_reference,False,NORMAL,False,-1,False,False
22166,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,166,task_init,v82_reference,False,NORMAL,False,-1,False,False
22167,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,167,task_init,v82_reference,False,NORMAL,False,-1,False,False
22168,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,168,task_init,v82_reference,False,NORMAL,False,-1,False,False
22169,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,169,task_init,v82_reference,False,NORMAL,False,-1,False,False
22170,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,170,task_init,v82_reference,False,NORMAL,False,-1,False,False
22171,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,171,task_init,v82_reference,False,WATCH,False,-1,False,False
22172,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,172,task_init,v82_reference,False,NORMAL,False,-1,False,False
22173,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,173,task_init,v82_reference,False,NORMAL,False,-1,False,False
22174,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,174,task_init,v82_reference,False,WATCH,False,-1,False,False
22175,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,175,task_init,v82_reference,False,WATCH,False,-1,False,False
22176,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,176,task_init,v82_reference,False,NORMAL,False,-1,False,False
22177,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,177,task_init,v82_reference,False,NORMAL,False,-1,False,False
22178,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,178,task_init,v82_reference,False,NORMAL,False,-1,False,False
22179,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,179,task_init,v82_reference,False,NORMAL,False,-1,False,False
22180,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,180,task_init,v82_reference,False,NORMAL,False,-1,False,False
22181,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,181,task_init,v82_reference,False,NORMAL,False,-1,False,False
22182,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,182,task_init,v82_reference,False,NORMAL,False,-1,False,False
22183,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,183,task_init,v82_reference,False,NORMAL,False,-1,False,False
22184,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,184,task_init,v82_reference,False,NORMAL,False,-1,False,False
22185,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,185,task_init,v82_reference,False,NORMAL,False,-1,False,False
22186,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,186,task_init,v82_reference,False,NORMAL,False,-1,False,False
22187,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,187,task_init,v82_reference,False,NORMAL,False,-1,False,False
22188,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,188,task_init,v82_reference,False,NORMAL,False,-1,False,False
22189,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,189,task_init,v82_reference,False,NORMAL,False,-1,False,False
22190,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,190,task_init,v82_reference,False,NORMAL,False,-1,False,False
22191,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,191,task_init,v82_reference,False,NORMAL,False,-1,False,False
22192,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,192,task_init,v82_reference,False,NORMAL,False,-1,False,False
22193,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,193,task_init,v82_reference,False,NORMAL,False,-1,False,False
22194,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,194,task_init,v82_reference,False,NORMAL,False,-1,False,False
22195,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,195,task_init,v82_reference,False,NORMAL,False,-1,False,False
22196,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,196,task_init,v82_reference,False,NORMAL,False,-1,False,False
22197,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,197,task_init,v82_reference,False,NORMAL,False,-1,False,False
22198,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,198,task_init,v82_reference,False,NORMAL,False,-1,False,False
22199,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,199,task_init,v82_reference,False,NORMAL,False,-1,False,False
22200,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,200,task_init,v82_reference,False,NORMAL,False,-1,False,False
22201,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,201,task_init,v82_reference,False,NORMAL,False,-1,False,False
22202,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,202,task_init,v82_reference,False,NORMAL,False,-1,False,False
22203,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,203,task_init,v82_reference,False,NORMAL,False,-1,False,False
22204,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,204,task_init,v82_reference,False,NORMAL,False,-1,False,False
22205,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,205,task_init,v82_reference,False,NORMAL,False,-1,False,False
22206,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,206,task_init,v82_reference,False,NORMAL,False,-1,False,False
22207,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,207,task_init,v82_reference,False,NORMAL,False,-1,False,False
22208,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,208,task_init,v82_reference,False,NORMAL,False,-1,False,False
22209,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,209,task_init,v82_reference,False,NORMAL,False,-1,False,False
22210,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,210,task_init,v82_reference,False,NORMAL,False,-1,False,False
22211,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,211,task_init,v82_reference,False,NORMAL,False,-1,False,False
22212,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,212,task_init,v82_reference,False,NORMAL,False,-1,False,False
22213,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,213,task_init,v82_reference,False,NORMAL,False,-1,False,False
22214,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,214,task_init,v82_reference,False,NORMAL,False,-1,False,False
22215,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,215,task_init,v82_reference,False,NORMAL,False,-1,False,False
22216,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,216,task_init,v82_reference,False,NORMAL,False,-1,False,False
22217,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,217,task_init,v82_reference,False,NORMAL,False,-1,False,False
22218,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,218,task_init,v82_reference,False,NORMAL,False,-1,False,False
22219,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,219,task_init,v82_reference,False,NORMAL,False,-1,False,False
22220,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,220,task_init,v82_reference,False,NORMAL,False,-1,False,False
22221,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,221,task_init,v82_reference,False,NORMAL,False,-1,False,False
22222,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,222,task_init,v82_reference,False,NORMAL,False,-1,False,False
22223,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,223,task_init,v82_reference,False,NORMAL,False,-1,False,False
22224,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,224,task_init,v82_reference,False,NORMAL,False,-1,False,False
22225,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,225,task_init,v82_reference,False,NORMAL,False,-1,False,False
22226,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,226,task_init,v82_reference,False,NORMAL,False,-1,False,False
22227,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,227,task_init,v82_reference,False,NORMAL,False,-1,False,False
22228,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,228,task_init,v82_reference,False,NORMAL,False,-1,False,False
22229,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,229,task_init,v82_reference,False,NORMAL,False,-1,False,False
22230,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,230,task_init,v82_reference,False,NORMAL,False,-1,False,False
22231,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,231,task_init,v82_reference,False,NORMAL,False,-1,False,False
22232,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,232,task_init,v82_reference,False,NORMAL,False,-1,False,False
22233,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,233,task_init,v82_reference,False,NORMAL,False,-1,False,False
22234,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,234,task_init,v82_reference,False,NORMAL,False,-1,False,False
22235,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,235,task_init,v82_reference,False,NORMAL,False,-1,False,False
22236,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,236,task_init,v82_reference,False,NORMAL,False,-1,False,False
22237,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,237,task_init,v82_reference,False,NORMAL,False,-1,False,False
22238,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,238,task_init,v82_reference,False,NORMAL,False,-1,False,False
22239,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,239,task_init,v82_reference,False,NORMAL,False,-1,False,False
22240,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,240,task_init,v82_reference,False,NORMAL,False,-1,False,False
22241,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,241,task_init,v82_reference,False,NORMAL,False,-1,False,False
22242,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,242,task_init,v82_reference,False,NORMAL,False,-1,False,False
22243,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,243,task_init,v82_reference,False,NORMAL,False,-1,False,False
22244,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,244,task_init,v82_reference,False,NORMAL,False,-1,False,False
22245,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,245,task_init,v82_reference,False,NORMAL,False,-1,False,False
22246,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,246,task_init,v82_reference,False,NORMAL,False,-1,False,False
22247,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,247,task_init,v82_reference,False,NORMAL,False,-1,False,False
22248,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,248,task_init,v82_reference,False,NORMAL,False,-1,False,False
22249,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,249,task_init,v82_reference,False,NORMAL,False,-1,False,False
22250,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,250,task_init,v82_reference,False,NORMAL,False,-1,False,False
22251,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,251,task_init,v82_reference,False,NORMAL,False,-1,False,False
22252,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,252,task_init,v82_reference,False,NORMAL,False,-1,False,False
22253,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,253,task_init,v82_reference,False,NORMAL,False,-1,False,False
22254,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,254,task_init,v82_reference,False,NORMAL,False,-1,False,False
22255,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,255,task_init,v82_reference,False,NORMAL,False,-1,False,False
22256,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,256,task_init,v82_reference,False,NORMAL,False,-1,False,False
22257,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,257,task_init,v82_reference,False,NORMAL,False,-1,False,False
22258,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,258,task_init,v82_reference,False,NORMAL,False,-1,False,False
22259,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,259,task_init,v82_reference,False,NORMAL,False,-1,False,False
22260,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,260,task_init,v82_reference,False,NORMAL,False,-1,False,False
22261,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,261,task_init,v82_reference,False,NORMAL,False,-1,False,False
22262,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,262,task_init,v82_reference,False,NORMAL,False,-1,False,False
22263,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,263,task_init,v82_reference,False,NORMAL,False,-1,False,False
22264,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,264,task_init,v82_reference,False,NORMAL,False,-1,False,False
22265,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,265,task_init,v82_reference,False,NORMAL,False,-1,False,False
22266,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,266,task_init,v82_reference,False,WATCH,False,-1,False,False
22267,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,267,task_init,v82_reference,False,WATCH,False,-1,False,False
22268,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,268,task_init,v82_reference,False,NORMAL,False,-1,False,False
22269,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,269,task_init,v82_reference,False,NORMAL,False,-1,False,False
22270,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,270,task_init,v82_reference,False,WATCH,False,-1,False,False
22271,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,271,task_init,v82_reference,False,WATCH,False,-1,False,False
22272,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,272,task_init,v82_reference,False,NORMAL,False,-1,False,False
22273,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,273,task_init,v82_reference,False,NORMAL,False,-1,False,False
22274,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,274,task_init,v82_reference,True,WATCH,False,-1,False,False
22275,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,275,task_init,v82_reference,True,NORMAL,False,-1,False,False
22276,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,276,task_init,v82_reference,True,NORMAL,False,-1,False,False
22277,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,277,task_init,v82_reference,True,NORMAL,True,15,True,True
22278,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,278,task_init,v82_reference,True,WATCH,False,-1,False,False
22279,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,279,task_init,v82_reference,False,NORMAL,False,-1,False,False
22280,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,280,task_init,v82_reference,False,NORMAL,False,-1,False,False
22281,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,281,task_init,v82_reference,False,NORMAL,False,-1,False,False
22282,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,282,task_init,v82_reference,False,NORMAL,False,-1,False,False
22283,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,283,task_init,v82_reference,False,NORMAL,False,-1,False,False
22284,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,284,task_init,v82_reference,False,NORMAL,False,-1,False,False
22285,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,285,task_init,v82_reference,False,NORMAL,False,-1,False,False
22286,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,286,task_init,v82_reference,False,NORMAL,False,-1,False,False
22287,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,287,task_init,v82_reference,False,NORMAL,False,-1,False,False
22288,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,288,task_init,v82_reference,False,NORMAL,False,-1,False,False
22289,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,289,task_init,v82_reference,False,NORMAL,False,-1,False,False
22290,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,290,task_init,v82_reference,False,NORMAL,False,-1,False,False
22291,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,291,task_init,v82_reference,False,NORMAL,False,-1,False,False
22292,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,292,task_init,v82_reference,False,NORMAL,False,-1,False,False
22293,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,293,task_init,v82_reference,False,NORMAL,False,-1,False,False
22294,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,294,task_init,v82_reference,False,NORMAL,False,-1,False,False
22295,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,295,task_init,v82_reference,False,NORMAL,False,-1,False,False
22296,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,296,task_init,v82_reference,False,NORMAL,False,-1,False,False
22297,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,297,task_init,v82_reference,False,NORMAL,False,-1,False,False
22298,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,298,task_init,v82_reference,False,NORMAL,False,-1,False,False
22299,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,299,task_init,v82_reference,False,NORMAL,False,-1,False,False
22300,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,300,task_init,v82_reference,False,NORMAL,False,-1,False,False
22301,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,301,task_init,v82_reference,False,NORMAL,False,-1,False,False
22302,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,302,task_init,v82_reference,False,NORMAL,False,-1,False,False
22303,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,303,task_init,v82_reference,False,NORMAL,False,-1,False,False
22304,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,304,task_init,v82_reference,False,NORMAL,False,-1,False,False
22305,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,305,task_init,v82_reference,False,NORMAL,False,-1,False,False
22306,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,306,task_init,v82_reference,False,NORMAL,False,-1,False,False
22307,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,307,task_init,v82_reference,False,NORMAL,False,-1,False,False
22308,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,308,task_init,v82_reference,False,NORMAL,False,-1,False,False
22309,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,309,task_init,v82_reference,False,NORMAL,False,-1,False,False
22310,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,310,task_init,v82_reference,False,NORMAL,False,-1,False,False
22311,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,311,task_init,v82_reference,False,NORMAL,False,-1,False,False
22312,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,312,task_init,v82_reference,False,NORMAL,False,-1,False,False
22313,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,313,task_init,v82_reference,False,NORMAL,False,-1,False,False
22314,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,314,task_init,v82_reference,False,NORMAL,False,-1,False,False
22315,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,315,task_init,v82_reference,False,NORMAL,False,-1,False,False
22316,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,316,task_init,v82_reference,False,NORMAL,False,-1,False,False
22317,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,317,task_init,v82_reference,False,NORMAL,False,-1,False,False
22318,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,318,task_init,v82_reference,False,NORMAL,False,-1,False,False
22319,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,319,task_init,v82_reference,False,NORMAL,False,-1,False,False
22320,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,320,task_init,v82_reference,False,NORMAL,False,-1,False,False
22321,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,321,task_init,v82_reference,False,NORMAL,False,-1,False,False
22322,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,322,task_init,v82_reference,False,NORMAL,False,-1,False,False
22323,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,323,task_init,v82_reference,False,NORMAL,False,-1,False,False
22324,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,324,task_init,v82_reference,False,NORMAL,False,-1,False,False
22325,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,325,task_init,v82_reference,False,NORMAL,False,-1,False,False
22326,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,326,task_init,v82_reference,False,NORMAL,False,-1,False,False
22327,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,327,task_init,v82_reference,False,NORMAL,False,-1,False,False
22328,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,328,task_init,v82_reference,False,NORMAL,False,-1,False,False
22329,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,329,task_init,v82_reference,False,NORMAL,False,-1,False,False
22330,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,330,task_init,v82_reference,False,NORMAL,False,-1,False,False
22331,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,331,task_init,v82_reference,False,NORMAL,False,-1,False,False
22332,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,332,task_init,v82_reference,False,NORMAL,False,-1,False,False
22333,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,333,task_init,v82_reference,False,NORMAL,False,-1,False,False
22334,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,334,task_init,v82_reference,False,NORMAL,False,-1,False,False
22335,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,335,task_init,v82_reference,False,NORMAL,False,-1,False,False
22336,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,336,task_init,v82_reference,False,NORMAL,False,-1,False,False
22337,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,337,task_init,v82_reference,False,NORMAL,False,-1,False,False
22338,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,338,task_init,v82_reference,False,NORMAL,False,-1,False,False
22339,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,339,task_init,v82_reference,False,NORMAL,False,-1,False,False
22340,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,340,task_init,v82_reference,False,NORMAL,False,-1,False,False
22341,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,341,task_init,v82_reference,False,NORMAL,False,-1,False,False
22342,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,342,task_init,v82_reference,False,NORMAL,False,-1,False,False
22343,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,343,task_init,v82_reference,False,NORMAL,False,-1,False,False
22344,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,344,task_init,v82_reference,False,NORMAL,False,-1,False,False
22345,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,345,task_init,v82_reference,False,NORMAL,False,-1,False,False
22346,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,346,task_init,v82_reference,False,NORMAL,False,-1,False,False
22347,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,347,task_init,v82_reference,False,NORMAL,False,-1,False,False
22348,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,348,task_init,v82_reference,False,NORMAL,False,-1,False,False
22349,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,349,task_init,v82_reference,False,NORMAL,False,-1,False,False
22350,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,350,task_init,v82_reference,False,NORMAL,False,-1,False,False
22351,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,351,task_init,v82_reference,False,WATCH,False,-1,False,False
22352,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,352,task_init,v82_reference,False,NORMAL,False,-1,False,False
22353,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,353,task_init,v82_reference,False,NORMAL,False,-1,False,False
22354,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,354,task_init,v82_reference,False,NORMAL,False,-1,False,False
22355,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,355,task_init,v82_reference,False,NORMAL,False,-1,False,False
22356,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,356,task_init,v82_reference,False,NORMAL,False,-1,False,False
22357,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,357,task_init,v82_reference,False,NORMAL,False,-1,False,False
22358,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,358,task_init,v82_reference,False,NORMAL,False,-1,False,False
22359,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,359,task_init,v82_reference,False,NORMAL,False,-1,False,False
22360,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,360,task_init,v82_reference,False,NORMAL,False,-1,False,False
22361,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,361,task_init,v82_reference,False,NORMAL,False,-1,False,False
22362,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,362,task_init,v82_reference,False,NORMAL,False,-1,False,False
22363,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,363,task_init,v82_reference,False,NORMAL,False,-1,False,False
22364,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,364,task_init,v82_reference,False,NORMAL,False,-1,False,False
22365,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,365,task_init,v82_reference,False,NORMAL,False,-1,False,False
