fold,global_row,run_id,suite,task,episode,init_state_id,noise_seed,length,failure,scope,method,calibration,alpha,threshold,first_alarm_query,first_alarm_inference_number,executed_task_action_steps_before_alarm,alarm_fraction_of_queries,decision
libero_long_20260909,12724,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,324,40,1012,28,False,seen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,12725,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,325,40,1013,28,False,seen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,12726,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,326,40,1014,28,False,seen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,12727,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,327,40,1015,29,False,seen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,12744,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,344,43,1008,27,False,seen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,12745,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,345,43,1009,27,False,seen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,12746,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,346,43,1010,27,False,seen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,12747,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,347,43,1011,27,False,seen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,12748,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,348,43,1012,27,False,seen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,12749,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,349,43,1013,27,False,seen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,12750,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,350,43,1014,27,False,seen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,12751,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,351,43,1015,27,False,seen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,12760,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,360,45,1008,26,False,seen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,12761,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,361,45,1009,26,False,seen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,12762,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,362,45,1010,26,False,seen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,12763,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,363,45,1011,26,False,seen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,12764,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,364,45,1012,26,False,seen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,12765,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,365,45,1013,26,False,seen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,12766,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,366,45,1014,25,False,seen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,12767,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,367,45,1015,26,False,seen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13200,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,0,0,1008,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13201,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,1,0,1009,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13202,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,2,0,1010,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13203,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,3,0,1011,26,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13204,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,4,0,1012,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13205,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,5,0,1013,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13206,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,6,0,1014,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13207,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,7,0,1015,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13208,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,8,1,1008,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13209,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,9,1,1009,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13210,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,10,1,1010,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13211,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,11,1,1011,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13212,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,12,1,1012,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13213,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,13,1,1013,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13214,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,14,1,1014,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13215,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,15,1,1015,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13216,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,16,2,1008,23,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13217,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,17,2,1009,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13218,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,18,2,1010,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13219,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,19,2,1011,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13220,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,20,2,1012,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13221,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,21,2,1013,23,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13222,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,22,2,1014,23,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13223,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,23,2,1015,28,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13224,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,24,3,1008,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13225,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,25,3,1009,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13226,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,26,3,1010,26,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13227,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,27,3,1011,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13228,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,28,3,1012,26,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13229,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,29,3,1013,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13230,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,30,3,1014,26,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13231,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,31,3,1015,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13232,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,32,4,1008,26,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13233,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,33,4,1009,26,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13234,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,34,4,1010,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13235,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,35,4,1011,26,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13236,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,36,4,1012,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13237,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,37,4,1013,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13238,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,38,4,1014,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13239,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,39,4,1015,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13240,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,40,5,1008,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13241,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,41,5,1009,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13242,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,42,5,1010,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13243,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,43,5,1011,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13244,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,44,5,1012,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13245,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,45,5,1013,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13246,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,46,5,1014,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13247,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,47,5,1015,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13248,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,48,6,1008,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13249,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,49,6,1009,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13250,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,50,6,1010,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13251,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,51,6,1011,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13252,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,52,6,1012,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13253,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,53,6,1013,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13254,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,54,6,1014,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13255,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,55,6,1015,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13256,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,56,7,1008,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13257,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,57,7,1009,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13258,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,58,7,1010,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13259,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,59,7,1011,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13260,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,60,7,1012,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13261,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,61,7,1013,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13262,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,62,7,1014,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13263,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,63,7,1015,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13264,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,64,8,1008,26,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13265,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,65,8,1009,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13266,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,66,8,1010,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13267,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,67,8,1011,26,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13268,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,68,8,1012,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13269,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,69,8,1013,26,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13270,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,70,8,1014,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13271,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,71,8,1015,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13272,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,72,9,1008,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13273,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,73,9,1009,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13274,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,74,9,1010,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13275,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,75,9,1011,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13276,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,76,9,1012,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13277,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,77,9,1013,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13278,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,78,9,1014,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13279,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,79,9,1015,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13280,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,80,10,1008,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13281,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,81,10,1009,25,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
libero_long_20260909,13282,right-50x8b-20260903,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,82,10,1010,24,False,unseen,dyn_success_knn_k20,task_init,0.05,4.622232437133789,-1,-1,-1,,tn
