task,run_id,episode,init_state_id,flow_noise_seed,query,length,checkpoint_sha256,order,recorded_success,primary_failure_reason,init_state_id_label,failure
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,249,23,1025,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,249,True,,23,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,250,23,1026,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,250,True,,23,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,251,23,1027,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,251,True,,23,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,252,23,1028,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,252,True,,23,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,253,23,1029,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,253,True,,23,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,254,23,1030,34,42,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,254,True,,23,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,255,23,1031,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,255,True,,23,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,256,26,1000,34,38,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,256,True,,26,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,257,26,1001,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,257,False,stable_grasp_not_observed,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,258,26,1002,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,258,False,stable_grasp_not_observed,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,259,26,1003,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,259,False,stable_grasp_not_observed,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,260,26,1004,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,260,False,object_released_or_dropped_before_goal,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,261,26,1005,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,261,False,stable_grasp_not_observed,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,262,26,1006,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,262,False,stable_grasp_not_observed,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,263,26,1007,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,263,True,,26,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,264,26,1008,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,264,True,,26,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,265,26,1009,34,36,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,265,True,,26,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,266,26,1010,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,266,False,timeout_while_holding_target,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,267,26,1011,34,38,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,267,True,,26,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,268,26,1012,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,268,False,object_released_or_dropped_before_goal,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,269,26,1013,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,269,False,stable_grasp_not_observed,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,270,26,1014,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,270,False,object_released_or_dropped_before_goal,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,271,26,1015,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,271,False,stable_grasp_not_observed,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,272,26,1016,34,42,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,272,True,,26,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,273,26,1017,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,273,False,stable_grasp_not_observed,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,274,26,1018,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,274,False,object_released_or_dropped_before_goal,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,275,26,1019,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,275,False,object_released_or_dropped_before_goal,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,276,26,1020,34,38,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,276,True,,26,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,277,26,1021,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,277,False,stable_grasp_not_observed,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,278,26,1022,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,278,False,stable_grasp_not_observed,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,279,26,1023,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,279,True,,26,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,280,26,1024,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,280,False,timeout_while_holding_target,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,281,26,1025,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,281,False,object_moved_but_goal_unmet,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,282,26,1026,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,282,False,stable_grasp_not_observed,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,283,26,1027,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,283,False,stable_grasp_not_observed,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,284,26,1028,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,284,False,timeout_while_holding_target,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,285,26,1029,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,285,True,,26,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,286,26,1030,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,286,False,goal_predicate_regressed,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,287,26,1031,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,287,False,object_released_or_dropped_before_goal,26,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,288,29,1000,34,38,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,288,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,289,29,1001,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,289,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,290,29,1002,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,290,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,291,29,1003,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,291,False,object_moved_but_goal_unmet,29,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,292,29,1004,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,292,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,293,29,1005,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,293,False,object_released_or_dropped_before_goal,29,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,294,29,1006,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,294,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,295,29,1007,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,295,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,296,29,1008,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,296,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,297,29,1009,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,297,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,298,29,1010,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,298,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,299,29,1011,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,299,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,300,29,1012,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,300,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,301,29,1013,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,301,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,302,29,1014,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,302,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,303,29,1015,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,303,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,304,29,1016,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,304,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,305,29,1017,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,305,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,306,29,1018,34,41,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,306,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,307,29,1019,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,307,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,308,29,1020,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,308,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,309,29,1021,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,309,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,310,29,1022,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,310,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,311,29,1023,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,311,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,312,29,1024,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,312,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,313,29,1025,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,313,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,314,29,1026,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,314,False,goal_predicate_regressed,29,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,315,29,1027,34,52,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,315,False,stable_grasp_not_observed,29,True
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,316,29,1028,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,316,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,317,29,1029,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,317,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,318,29,1030,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,318,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,319,29,1031,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,319,True,,29,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,320,33,1000,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,320,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,321,33,1001,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,321,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,322,33,1002,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,322,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,323,33,1003,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,323,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,324,33,1004,34,38,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,324,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,325,33,1005,34,38,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,325,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,326,33,1006,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,326,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,327,33,1007,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,327,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,328,33,1008,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,328,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,329,33,1009,34,38,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,329,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,330,33,1010,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,330,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,331,33,1011,34,38,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,331,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,332,33,1012,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,332,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,333,33,1013,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,333,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,334,33,1014,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,334,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,335,33,1015,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,335,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,336,33,1016,34,38,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,336,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,337,33,1017,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,337,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,338,33,1018,34,38,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,338,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,339,33,1019,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,339,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,340,33,1020,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,340,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,341,33,1021,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,341,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,342,33,1022,34,38,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,342,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,343,33,1023,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,343,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,344,33,1024,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,344,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,345,33,1025,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,345,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,346,33,1026,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,346,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,347,33,1027,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,347,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,348,33,1028,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,348,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,349,33,1029,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,349,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,350,33,1030,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,350,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,351,33,1031,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,351,True,,33,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,352,36,1000,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,352,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,353,36,1001,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,353,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,354,36,1002,34,41,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,354,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,355,36,1003,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,355,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,356,36,1004,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,356,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,357,36,1005,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,357,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,358,36,1006,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,358,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,359,36,1007,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,359,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,360,36,1008,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,360,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,361,36,1009,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,361,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,362,36,1010,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,362,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,363,36,1011,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,363,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,364,36,1012,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,364,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,365,36,1013,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,365,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,366,36,1014,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,366,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,367,36,1015,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,367,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,368,36,1016,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,368,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,369,36,1017,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,369,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,370,36,1018,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,370,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,371,36,1019,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,371,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,372,36,1020,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,372,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,373,36,1021,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,373,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,374,36,1022,34,40,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,374,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,375,36,1023,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,375,True,,36,False
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,right-16x32,376,36,1024,34,39,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,376,True,,36,False
