cohort,quantity,task,layer,early_mean,late_mean,late_minus_early,step_argmax
external_8b,load_entropy,libero_goal/put_the_bowl_on_the_stove,L5,3.4650275707244873,3.4644362926483154,-0.000591278076171875,0
external_8b,load_entropy,libero_goal/put_the_bowl_on_the_stove,L12,3.465099334716797,3.4641501903533936,-0.0009491443634033203,0
external_8b,load_entropy,libero_goal/put_the_bowl_on_the_stove,L13,3.4649229049682617,3.46366024017334,-0.001262664794921875,1
external_8b,load_entropy,libero_goal/put_the_bowl_on_the_stove,L14,3.4649994373321533,3.463909864425659,-0.0010895729064941406,0
external_8b,load_entropy,libero_goal/put_the_bowl_on_the_stove,L15,3.4646778106689453,3.4619007110595703,-0.002777099609375,0
external_8b,load_entropy,libero_goal/put_the_bowl_on_the_stove,back_minus_front,-6.119409954408184e-05,-0.0011780261993408203,-0.0011168321361765265,-1
external_8b,load_entropy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L2,3.4644882678985596,3.464561700820923,7.343292236328125e-05,7
external_8b,load_entropy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L3,3.4650261402130127,3.4646236896514893,-0.0004024505615234375,1
external_8b,load_entropy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L4,3.4651849269866943,3.4645004272460938,-0.0006844997406005859,0
external_8b,load_entropy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L5,3.4649360179901123,3.464301824569702,-0.0006341934204101562,0
external_8b,load_entropy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L12,3.4650957584381104,3.464066505432129,-0.0010292530059814453,0
external_8b,load_entropy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L13,3.464881658554077,3.4636666774749756,-0.0012149810791015625,1
external_8b,load_entropy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L14,3.464973211288452,3.463733673095703,-0.0012395381927490234,0
external_8b,load_entropy,libero_goal/put_the_bowl_on_top_of_the_cabinet,L15,3.464615821838379,3.4617605209350586,-0.0028553009033203125,0
external_8b,load_entropy,libero_goal/put_the_bowl_on_top_of_the_cabinet,back_minus_front,-1.7245611161342822e-05,-0.0011902650585398078,-0.0011730194091796875,-1
external_8b,load_entropy,libero_goal/put_the_cream_cheese_in_the_bowl,L2,3.464528799057007,3.464607000350952,7.82012939453125e-05,7
external_8b,load_entropy,libero_goal/put_the_cream_cheese_in_the_bowl,L3,3.4650561809539795,3.4646804332733154,-0.0003757476806640625,1
external_8b,load_entropy,libero_goal/put_the_cream_cheese_in_the_bowl,L4,3.4652717113494873,3.46459698677063,-0.0006747245788574219,0
external_8b,load_entropy,libero_goal/put_the_cream_cheese_in_the_bowl,L5,3.464927911758423,3.464287042617798,-0.000640869140625,0
external_8b,load_entropy,libero_goal/put_the_cream_cheese_in_the_bowl,L12,3.4650800228118896,3.4640464782714844,-0.0010335445404052734,0
external_8b,load_entropy,libero_goal/put_the_cream_cheese_in_the_bowl,L13,3.464907646179199,3.463595390319824,-0.001312255859375,1
external_8b,load_entropy,libero_goal/put_the_cream_cheese_in_the_bowl,L14,3.4649839401245117,3.4638521671295166,-0.0011317729949951172,0
external_8b,load_entropy,libero_goal/put_the_cream_cheese_in_the_bowl,L15,3.4646503925323486,3.4620144367218018,-0.002635955810546875,0
external_8b,load_entropy,libero_goal/put_the_cream_cheese_in_the_bowl,back_minus_front,-4.069010537932627e-05,-0.0011655489215627313,-0.0011248588562011719,-1
external_8b,load_entropy,libero_goal/put_the_wine_bottle_on_the_rack,L2,3.4643771648406982,3.464529275894165,0.00015211105346679688,6
external_8b,load_entropy,libero_goal/put_the_wine_bottle_on_the_rack,L3,3.464909315109253,3.464629888534546,-0.00027942657470703125,1
external_8b,load_entropy,libero_goal/put_the_wine_bottle_on_the_rack,L4,3.4651105403900146,3.464556932449341,-0.0005536079406738281,1
external_8b,load_entropy,libero_goal/put_the_wine_bottle_on_the_rack,L5,3.4648571014404297,3.464378595352173,-0.00047850608825683594,0
external_8b,load_entropy,libero_goal/put_the_wine_bottle_on_the_rack,L12,3.4649627208709717,3.4637115001678467,-0.001251220703125,0
external_8b,load_entropy,libero_goal/put_the_wine_bottle_on_the_rack,L13,3.4648540019989014,3.4631526470184326,-0.00170135498046875,0
external_8b,load_entropy,libero_goal/put_the_wine_bottle_on_the_rack,L14,3.464879274368286,3.463452100753784,-0.0014271736145019531,0
external_8b,load_entropy,libero_goal/put_the_wine_bottle_on_the_rack,L15,3.46456241607666,3.461225748062134,-0.003336668014526367,0
external_8b,load_entropy,libero_goal/put_the_wine_bottle_on_the_rack,back_minus_front,1.112619997911679e-06,-0.001638174057006836,-0.001639286638237536,-1
external_8b,load_entropy,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,L2,3.464492082595825,3.464641809463501,0.00014972686767578125,7
external_8b,load_entropy,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,L3,3.4650068283081055,3.464604377746582,-0.0004024505615234375,1
external_8b,load_entropy,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,L4,3.4652974605560303,3.4647209644317627,-0.0005764961242675781,0
external_8b,load_entropy,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,L5,3.4649407863616943,3.4642422199249268,-0.0006985664367675781,0
external_8b,load_entropy,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,L12,3.4650466442108154,3.4637413024902344,-0.0013053417205810547,0
external_8b,load_entropy,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,L13,3.4648914337158203,3.463430643081665,-0.0014607906341552734,1
external_8b,load_entropy,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,L14,3.464991569519043,3.4637515544891357,-0.0012400150299072266,0
external_8b,load_entropy,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,L15,3.4647257328033447,3.4615471363067627,-0.0031785964965820312,0
external_8b,load_entropy,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,back_minus_front,-2.0503997802734375e-05,-0.001434882520698011,-0.0014143785228952765,-1
external_8b,load_entropy,libero_goal/turn_on_the_stove,L2,3.464465856552124,3.4644851684570312,1.9311904907226562e-05,4
external_8b,load_entropy,libero_goal/turn_on_the_stove,L3,3.4650890827178955,3.4646551609039307,-0.00043392181396484375,4
external_8b,load_entropy,libero_goal/turn_on_the_stove,L4,3.4651896953582764,3.4646902084350586,-0.0004994869232177734,0
external_8b,load_entropy,libero_goal/turn_on_the_stove,L5,3.4649317264556885,3.464205741882324,-0.0007259845733642578,0
external_8b,load_entropy,libero_goal/turn_on_the_stove,L12,3.4650471210479736,3.4639551639556885,-0.0010919570922851562,0
external_8b,load_entropy,libero_goal/turn_on_the_stove,L13,3.4649136066436768,3.4635679721832275,-0.0013456344604492188,1
external_8b,load_entropy,libero_goal/turn_on_the_stove,L14,3.465015411376953,3.463862657546997,-0.0011527538299560547,0
external_8b,load_entropy,libero_goal/turn_on_the_stove,L15,3.4647085666656494,3.4619719982147217,-0.0027365684509277344,0
external_8b,load_entropy,libero_goal/turn_on_the_stove,back_minus_front,1.9868214167217957e-06,-0.0011696020374074578,-0.0011715888977050781,-1
external_8b,load_entropy,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,L2,3.46452260017395,3.4640281200408936,-0.0004944801330566406,4
external_8b,load_entropy,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,L3,3.464567184448242,3.4634768962860107,-0.0010902881622314453,4
external_8b,load_entropy,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,L4,3.464691162109375,3.463308095932007,-0.001383066177368164,1
external_8b,load_entropy,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,L5,3.464360237121582,3.4622409343719482,-0.002119302749633789,0
external_8b,load_entropy,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,L12,3.464543104171753,3.462498903274536,-0.002044200897216797,0
external_8b,load_entropy,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,L13,3.464384078979492,3.462085485458374,-0.002298593521118164,0
external_8b,load_entropy,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,L14,3.4644291400909424,3.46221661567688,-0.0022125244140625,0
external_8b,load_entropy,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,L15,3.4640700817108154,3.4594624042510986,-0.004607677459716797,0
external_8b,load_entropy,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,back_minus_front,-0.00017873446631710976,-0.0016974607715383172,-0.0015187263488769531,-1
external_8b,load_entropy,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L2,3.4644691944122314,3.4639768600463867,-0.0004923343658447266,2
external_8b,load_entropy,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L3,3.46451473236084,3.4635753631591797,-0.0009393692016601562,4
external_8b,load_entropy,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L4,3.4647529125213623,3.4634742736816406,-0.0012786388397216797,1
external_8b,load_entropy,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L5,3.464409112930298,3.462850570678711,-0.001558542251586914,0
external_8b,load_entropy,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L12,3.464505195617676,3.462552309036255,-0.0019528865814208984,0
external_8b,load_entropy,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L13,3.4643194675445557,3.4619171619415283,-0.0024023056030273438,0
external_8b,load_entropy,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L14,3.4644508361816406,3.462231397628784,-0.0022194385528564453,0
external_8b,load_entropy,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,L15,3.4641027450561523,3.4603030681610107,-0.0037996768951416016,0
external_8b,load_entropy,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,back_minus_front,-0.00019208590674679726,-0.0017182031879201531,-0.0015261173248291016,-1
external_8b,load_entropy,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L2,3.464334726333618,3.463564872741699,-0.0007698535919189453,0
external_8b,load_entropy,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L3,3.464543342590332,3.4634616374969482,-0.001081705093383789,3
external_8b,load_entropy,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L4,3.4647185802459717,3.462902784347534,-0.0018157958984375,1
external_8b,load_entropy,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L5,3.4641172885894775,3.462172269821167,-0.0019450187683105469,0
external_8b,load_entropy,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L12,3.4640960693359375,3.46146297454834,-0.0026330947875976562,0
external_8b,load_entropy,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L13,3.463832139968872,3.4608428478240967,-0.0029892921447753906,0
external_8b,load_entropy,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L14,3.4639089107513428,3.4608373641967773,-0.0030715465545654297,0
external_8b,load_entropy,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,L15,3.4635162353515625,3.459282875061035,-0.004233360290527344,0
external_8b,load_entropy,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,back_minus_front,-0.0005903244018554688,-0.002418994903564453,-0.0018286705017089844,-1
external_8b,load_entropy,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L2,3.464707136154175,3.464489698410034,-0.000217437744140625,4
external_8b,load_entropy,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L3,3.4647839069366455,3.4637632369995117,-0.001020669937133789,4
external_8b,load_entropy,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L4,3.4648540019989014,3.4639670848846436,-0.0008869171142578125,1
external_8b,load_entropy,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L5,3.464689254760742,3.462904691696167,-0.0017845630645751953,0
external_8b,load_entropy,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L12,3.4648265838623047,3.463254928588867,-0.0015716552734375,0
external_8b,load_entropy,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L13,3.4646949768066406,3.462367296218872,-0.0023276805877685547,0
external_8b,load_entropy,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L14,3.4647839069366455,3.4628937244415283,-0.0018901824951171875,0
external_8b,load_entropy,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,L15,3.46455454826355,3.4604556560516357,-0.0040988922119140625,0
external_8b,load_entropy,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,back_minus_front,-4.3710071622626856e-05,-0.0015380382537841797,-0.001494328142143786,-1
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L2,3.4644229412078857,3.464280128479004,-0.00014281272888183594,7
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L3,3.4646615982055664,3.463473081588745,-0.001188516616821289,3
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L4,3.464777708053589,3.4637811183929443,-0.0009965896606445312,1
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L5,3.464484214782715,3.4626400470733643,-0.001844167709350586,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L12,3.4645144939422607,3.462283134460449,-0.0022313594818115234,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L13,3.464350938796997,3.4617035388946533,-0.00264739990234375,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L14,3.4644339084625244,3.461904764175415,-0.002529144287109375,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,L15,3.463948965072632,3.459336519241333,-0.004612445831298828,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,back_minus_front,-0.0002744992671068758,-0.002236525295302272,-0.0019620261155068874,-1
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,L2,3.4645118713378906,3.46435284614563,-0.0001590251922607422,7
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,L3,3.464651107788086,3.463585138320923,-0.001065969467163086,4
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,L4,3.4647696018218994,3.4638588428497314,-0.0009107589721679688,1
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,L5,3.4645214080810547,3.4632408618927,-0.0012805461883544922,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,L12,3.464737892150879,3.463005781173706,-0.0017321109771728516,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,L13,3.464601755142212,3.462562322616577,-0.0020394325256347656,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,L14,3.4647045135498047,3.462785005569458,-0.0019195079803466797,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,L15,3.4642515182495117,3.460082769393921,-0.00416874885559082,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,back_minus_front,-3.9656955777900293e-05,-0.0016503334045410156,-0.0016106764087453485,-1
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,L2,3.464477300643921,3.4642717838287354,-0.00020551681518554688,2
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,L3,3.464677095413208,3.4636576175689697,-0.0010194778442382812,3
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,L4,3.4647576808929443,3.463599920272827,-0.0011577606201171875,1
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,L5,3.464475631713867,3.4627819061279297,-0.0016937255859375,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,L12,3.464571237564087,3.4626121520996094,-0.001959085464477539,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,L13,3.464428186416626,3.461928606033325,-0.0024995803833007812,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,L14,3.4645144939422607,3.462229013442993,-0.002285480499267578,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,L15,3.4640254974365234,3.4600918292999268,-0.00393366813659668,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,back_minus_front,-0.00021195411682128906,-0.0018622080096974969,-0.0016502538928762078,-1
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,L2,3.464543581008911,3.4643046855926514,-0.00023889541625976562,4
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,L3,3.464704751968384,3.4635791778564453,-0.0011255741119384766,3
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,L4,3.4648189544677734,3.4634857177734375,-0.0013332366943359375,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,L5,3.46447491645813,3.462476968765259,-0.0019979476928710938,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,L12,3.4646453857421875,3.4627602100372314,-0.0018851757049560547,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,L13,3.4645423889160156,3.4621894359588623,-0.0023529529571533203,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,L14,3.4646713733673096,3.462697744369507,-0.0019736289978027344,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,L15,3.464116334915161,3.4599924087524414,-0.0041239261627197266,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,back_minus_front,-0.0001418590545654297,-0.0015517076244577765,-0.0014098485698923469,-1
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,L2,3.4644861221313477,3.4642083644866943,-0.0002777576446533203,4
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,L3,3.4646482467651367,3.463519334793091,-0.0011289119720458984,4
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,L4,3.464839220046997,3.463853597640991,-0.0009856224060058594,1
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,L5,3.4645071029663086,3.4627859592437744,-0.0017211437225341797,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,L12,3.464649200439453,3.4628899097442627,-0.0017592906951904297,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,L13,3.464484214782715,3.4620063304901123,-0.002477884292602539,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,L14,3.464665174484253,3.4627370834350586,-0.001928091049194336,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,L15,3.4640653133392334,3.4602439403533936,-0.0038213729858398438,0
external_8b,load_entropy,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,back_minus_front,-0.00015425682067871094,-0.0016225179424509406,-0.0014682611217722297,-1
external_8b,load_entropy,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L2,3.464606523513794,3.4639804363250732,-0.0006260871887207031,2
external_8b,load_entropy,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L3,3.464665651321411,3.4637765884399414,-0.0008890628814697266,4
external_8b,load_entropy,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L4,3.46484112739563,3.463921308517456,-0.0009198188781738281,0
external_8b,load_entropy,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L5,3.4644649028778076,3.463245391845703,-0.0012195110321044922,0
external_8b,load_entropy,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L12,3.4647810459136963,3.462993621826172,-0.001787424087524414,0
external_8b,load_entropy,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L13,3.4645423889160156,3.462369203567505,-0.002173185348510742,0
external_8b,load_entropy,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L14,3.4646358489990234,3.462486982345581,-0.002148866653442383,0
external_8b,load_entropy,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,L15,3.464442491531372,3.4607934951782227,-0.003648996353149414,0
external_8b,load_entropy,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,back_minus_front,-4.410743713378906e-05,-0.001569986343383789,-0.00152587890625,-1
external_8b,load_entropy,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L2,3.4645957946777344,3.464226007461548,-0.00036978721618652344,4
external_8b,load_entropy,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L3,3.464423894882202,3.4637186527252197,-0.0007052421569824219,4
external_8b,load_entropy,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L4,3.464634656906128,3.463862657546997,-0.0007719993591308594,3
external_8b,load_entropy,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L5,3.46439528465271,3.4634618759155273,-0.0009334087371826172,0
external_8b,load_entropy,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L12,3.464482545852661,3.4626882076263428,-0.0017943382263183594,0
external_8b,load_entropy,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L13,3.464259386062622,3.462153434753418,-0.0021059513092041016,0
external_8b,load_entropy,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L14,3.4644463062286377,3.4626376628875732,-0.0018086433410644531,0
external_8b,load_entropy,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,L15,3.464081048965454,3.460599660873413,-0.0034813880920410156,0
external_8b,load_entropy,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,back_minus_front,-0.00019502639770507812,-0.0017975965747609735,-0.0016025701770558953,-1
external_8b,load_entropy,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,L2,3.464461088180542,3.4639930725097656,-0.0004680156707763672,4
external_8b,load_entropy,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,L3,3.4644792079925537,3.463887929916382,-0.000591278076171875,1
external_8b,load_entropy,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,L4,3.464735984802246,3.4638125896453857,-0.0009233951568603516,1
external_8b,load_entropy,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,L5,3.464533805847168,3.463456869125366,-0.0010769367218017578,0
external_8b,load_entropy,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,L12,3.464334726333618,3.4623005390167236,-0.0020341873168945312,0
external_8b,load_entropy,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,L13,3.4641456604003906,3.4613969326019287,-0.002748727798461914,0
external_8b,load_entropy,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,L14,3.4643051624298096,3.4620895385742188,-0.0022156238555908203,0
external_8b,load_entropy,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,L15,3.4636402130126953,3.459970235824585,-0.0036699771881103516,0
external_8b,load_entropy,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,back_minus_front,-0.0004460016789380461,-0.002348184585571289,-0.0019021829357370734,-1
external_8b,load_entropy,libero_object/pick_up_the_butter_and_place_it_in_the_basket,L2,3.4646155834198,3.464130401611328,-0.0004851818084716797,4
external_8b,load_entropy,libero_object/pick_up_the_butter_and_place_it_in_the_basket,L3,3.4644765853881836,3.4638378620147705,-0.0006387233734130859,4
external_8b,load_entropy,libero_object/pick_up_the_butter_and_place_it_in_the_basket,L4,3.4647157192230225,3.4638936519622803,-0.0008220672607421875,3
external_8b,load_entropy,libero_object/pick_up_the_butter_and_place_it_in_the_basket,L5,3.46447491645813,3.4635303020477295,-0.0009446144104003906,0
