global_row,source,episode,init_state_id,noise_seed,failure,length,primary_failure_reason,v82_first,diagnostic_no_acc_confirmation_first,cause,freeze_raw_first,freeze_smooth_first,freeze_confirmed_first,freeze_longest_smooth_run,acceleration_raw_first,acceleration_smooth_first,acceleration_confirmed_first,acceleration_longest_smooth_run,periodicity_raw_first,periodicity_smooth_first,periodicity_confirmed_first,periodicity_longest_smooth_run,frontback_first,frontback_max_margin,curvature_first,curvature_max_margin,release_query,release_count,observed_goal_true,release_to_alarm_queries
27773,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,173,21,1013,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,-1,-1,-1,0,-1,-0.1399448235630989,-1,-0.3892849474996328,-1,0,False,
27774,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,174,21,1014,False,22,,17,17,freeze,14,17,17,5,9,11,18,11,12,15,-1,3,-1,-0.04107755355536938,-1,-0.39618378087381523,10,1,False,7.0
27775,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,175,21,1015,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,-1,-1,-1,0,-1,-0.15029209303855895,-1,-0.3942520726583898,-1,0,False,
27776,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,176,22,1008,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.14565816538532575,-1,-0.3715540534928441,-1,0,False,
27777,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,177,22,1009,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,7,-1,-1,0,-1,-0.1373443628748258,-1,-0.39506517764677607,-1,0,False,
27778,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,178,22,1010,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.15414359685778617,-1,-0.4230121832943211,-1,0,False,
27779,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,179,22,1011,False,11,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,9,-1,-1,0,-1,-0.14239792653918265,-1,-0.4079712767601013,-1,0,False,
27780,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,180,22,1012,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.157610479782025,-1,-0.3874550104122609,-1,0,False,
27781,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,181,22,1013,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.15030755243698754,-1,-0.3905901579555745,-1,0,False,
27782,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,182,22,1014,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.16309628280003866,-1,-0.3613466603507598,-1,0,False,
27783,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,183,22,1015,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,7,-1,-1,0,-1,-0.14837884534398713,-1,-0.3754296396970749,-1,0,False,
27784,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,184,23,1008,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.139823907405138,-1,-0.34150470163393765,-1,0,False,
27785,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,185,23,1009,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.13989170272151627,-1,-0.41502047185351454,-1,0,False,
27786,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,186,23,1010,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.13203450296322503,-1,-0.39165611544499795,-1,0,False,
27787,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,187,23,1011,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.13601678862174352,-1,-0.31170713911950587,-1,0,False,
27788,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,188,23,1012,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.13388883823156356,-1,-0.3848398173650106,-1,0,False,
27789,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,189,23,1013,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.13344729447364806,-1,-0.35081481881936394,-1,0,False,
27790,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,190,23,1014,False,19,,-1,-1,,16,-1,-1,0,12,13,-1,6,9,12,-1,3,-1,-0.03092089349900683,-1,-0.37393426315734785,10,1,False,
27791,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,191,23,1015,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.14258048190673192,-1,-0.3813071383635203,-1,0,False,
27792,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,192,24,1008,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,7,-1,-1,0,-1,-0.13074142986536025,-1,-0.31047267880787455,-1,0,False,
27793,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,193,24,1009,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,7,-1,1,-1,-0.14025247659782566,-1,-0.388464490094843,-1,0,False,
27794,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,194,24,1010,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,9,-1,-1,0,-1,-0.15458899256587028,-1,-0.356784722716858,-1,0,False,
27795,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,195,24,1011,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,7,-1,1,-1,-0.13686799696584542,-1,-0.34822714897990226,-1,0,False,
27796,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,196,24,1012,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,8,7,-1,1,-1,-0.11652176520725092,-1,-0.34868421725121634,-1,0,False,
27797,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,197,24,1013,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.12855715293064712,-1,-0.3192194390843312,-1,0,False,
27798,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,198,24,1014,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,7,7,-1,1,-1,-0.1532432921628157,-1,-0.3421709179956621,-1,0,False,
27799,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,199,24,1015,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,7,-1,1,-1,-0.1614844712515672,-1,-0.33968215484979253,-1,0,False,
27800,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,200,25,1008,False,13,,-1,-1,,-1,-1,-1,0,9,11,-1,2,9,-1,-1,0,-1,-0.11744832797348499,-1,-0.39784117361282306,10,1,False,
27801,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,201,25,1009,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.17451469244559606,-1,-0.4004150712999205,-1,0,False,
27802,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,202,25,1010,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,8,-1,-1,0,-1,-0.13995967132846512,-1,-0.40203353110762935,-1,0,False,
27803,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,203,25,1011,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,-1,-1,-1,0,-1,-0.14416064512232937,-1,-0.41387920309354864,-1,0,False,
27804,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,204,25,1012,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.1665366753141085,-1,-0.4228132381240527,-1,0,False,
27805,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,205,25,1013,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.15842939681808152,-1,-0.40524308996647596,-1,0,False,
27806,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,206,25,1014,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,8,-1,-1,0,-1,-0.13369824927548565,-1,-0.38154162907693534,-1,0,False,
27807,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,207,25,1015,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.18287084144353866,-1,-0.3829473166267077,-1,0,False,
27808,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,208,26,1008,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,-1,-1,-1,0,-1,-0.15438521905740102,-1,-0.37707837113613885,9,1,False,
27809,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,209,26,1009,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,8,-1,-1,0,-1,-0.15948311560352643,-1,-0.40607485496004425,-1,0,False,
27810,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,210,26,1010,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.1615166578243176,-1,-0.32779195212790124,-1,0,False,
27811,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,211,26,1011,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.16512589794397353,-1,-0.37723294165730475,-1,0,False,
27812,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,212,26,1012,False,9,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.19008676848808922,-1,-0.39049274087697267,-1,0,False,
27813,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,213,26,1013,True,22,object_released_or_dropped_before_goal,19,19,turbulence,14,20,20,2,9,9,18,11,6,16,19,6,-1,-0.061175299137830735,-1,-0.37948828045775496,7,1,False,12.0
27814,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,214,26,1014,True,22,object_released_or_dropped_before_goal,20,14,freeze+turbulence,17,20,20,2,9,13,20,9,6,11,14,11,-1,-0.062008960743745165,-1,-0.32695963605120776,8,2,False,12.0
27815,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,215,26,1015,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,8,-1,-1,0,-1,-0.15881498727202414,-1,-0.35860046574970084,-1,0,False,
27816,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,216,27,1008,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.12569836854437985,-1,-0.34616967028131085,-1,0,False,
27817,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,217,27,1009,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.10945083590348562,-1,-0.35444241661027387,-1,0,False,
27818,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,218,27,1010,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.1331041494210561,-1,-0.37356824783639364,-1,0,False,
27819,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,219,27,1011,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.14289253967007,-1,-0.321663217348357,-1,0,False,
27820,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,220,27,1012,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.12751421100894608,-1,-0.34900832729910813,-1,0,False,
27821,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,221,27,1013,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.12878910344839095,-1,-0.3217772861768802,-1,0,False,
27822,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,222,27,1014,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.1314713981449604,-1,-0.3671927487018208,-1,0,False,
27823,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,223,27,1015,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.12822859440743922,-1,-0.3186838690638542,-1,0,False,
27824,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,224,28,1008,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.12107349811991057,-1,-0.3644333449328939,-1,0,False,
27825,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,225,28,1009,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.12917877923945584,-1,-0.39459057231247424,-1,0,False,
27826,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,226,28,1010,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.10282809446503718,-1,-0.37702254247417055,-1,0,False,
27827,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,227,28,1011,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.13250887721280255,-1,-0.34212114787474274,-1,0,False,
27828,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,228,28,1012,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.12466921909650168,-1,-0.38392246362008153,-1,0,False,
27829,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,229,28,1013,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.12456701265275479,-1,-0.35356393016750615,-1,0,False,
27830,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,230,28,1014,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.13054455944895743,-1,-0.3525031843883141,-1,0,False,
27831,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,231,28,1015,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.11240477429330349,-1,-0.3538205122919753,-1,0,False,
27832,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,232,29,1008,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.13276206889624395,-1,-0.36538785954813163,-1,0,False,
27833,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,233,29,1009,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.12815121950705846,-1,-0.4291043360208472,-1,0,False,
27834,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,234,29,1010,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,7,-1,-1,0,-1,-0.13739072147384285,-1,-0.3872377730061611,-1,0,False,
27835,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,235,29,1011,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.1344853900770346,-1,-0.3595371439854304,-1,0,False,
27836,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,236,29,1012,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.12437192150205374,-1,-0.4106824703315894,-1,0,False,
27837,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,237,29,1013,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.11044357547660669,-1,-0.4042119490404924,-1,0,False,
27838,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,238,29,1014,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.12924064327279725,-1,-0.3347232373853525,-1,0,False,
27839,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,239,29,1015,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,7,-1,-1,0,-1,-0.12762492265121544,-1,-0.3901495906636119,-1,0,False,
27840,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,240,30,1008,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.12278450725475946,-1,-0.27147342958052956,-1,0,False,
27841,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,241,30,1009,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.14093853164712586,-1,-0.35099664620310067,-1,0,False,
27842,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,242,30,1010,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.1340822292268276,-1,-0.35983039146475493,-1,0,False,
27843,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,243,30,1011,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,8,-1,-1,0,-1,-0.15014488074183463,-1,-0.36844779809812706,-1,0,False,
27844,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,244,30,1012,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,7,-1,1,-1,-0.1419633198926846,-1,-0.35318962612748145,-1,0,False,
27845,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,245,30,1013,False,10,,-1,-1,,-1,-1,-1,0,9,-1,-1,0,8,-1,-1,0,-1,-0.12920289497077464,-1,-0.3571715101401011,-1,0,False,
27846,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,246,30,1014,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.14295633141199746,-1,-0.3204580490589142,-1,0,False,
27847,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,247,30,1015,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.110195180815955,-1,-0.31622866591687004,-1,0,False,
27848,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,248,31,1008,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.16377188517649968,-1,-0.3639533863825103,-1,0,False,
27849,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,249,31,1009,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.12929898007710774,-1,-0.41364489816625916,-1,0,False,
27850,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,250,31,1010,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.15506549928585686,-1,-0.34766806675090145,-1,0,False,
27851,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,251,31,1011,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.15507639451821645,-1,-0.3682763004011164,-1,0,False,
27852,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,252,31,1012,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.14006214344501494,-1,-0.40131246650467317,-1,0,False,
27853,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,253,31,1013,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.1415178782393535,-1,-0.43667773850758873,-1,0,False,
27854,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,254,31,1014,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,-1,-0.1660737495024999,-1,-0.3643003926463425,-1,0,False,
27855,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,255,31,1015,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.15891913080215453,-1,-0.3568785449291269,-1,0,False,
27856,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,256,32,1008,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.11612388688325882,-1,-0.3363947208151221,-1,0,False,
27857,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,257,32,1009,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.1335120720590154,-1,-0.3729494778290391,-1,0,False,
27858,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,258,32,1010,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.12700213285038867,-1,-0.35055495668016373,-1,0,False,
27859,cache_new/HiMoE-VLA/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate/right-50x8b-20260903,259,32,1011,False,10,,-1,-1,,-1,-1,-1,0,-1,-1,-1,0,8,-1,-1,0,-1,-0.12601041773209967,-1,-0.3750098479092121,-1,0,False,
