calibration,alpha,method,scope,tp,fp,failures,successes,recall,fpr,median_failure_q,median_failure_cap_percent,tp_by_cap_50,fp_by_cap_50,tp_by_cap_60,fp_by_cap_60,recall_lo,recall_hi,fpr_lo,fpr_hi
task_init,0.02,st_gap_only,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0,0,21,379,0.0,0.0,,,0,0,0,0,,,,
task_init,0.02,confirmed_only,all,99,39,564,15436,0.17553191489361702,0.0025265612853070745,25.0,76.66666666666667,13,29,27,33,0.07999089874857793,0.32978805914785264,0.001288353247958845,0.0037947918952141372
task_init,0.02,confirmed_only,libero_goal,16,1,106,3894,0.1509433962264151,0.00025680534155110427,23.5,78.33333333333334,0,0,1,0,,,,
task_init,0.02,confirmed_only,libero_long,55,35,274,3726,0.20072992700729927,0.00939345142243693,33.0,63.46153846153846,13,29,25,32,,,,
task_init,0.02,confirmed_only,libero_object,4,2,44,3956,0.09090909090909091,0.0005055611729019212,18.5,66.07142857142858,0,0,0,1,,,,
task_init,0.02,confirmed_only,libero_spatial,24,1,140,3860,0.17142857142857143,0.00025906735751295336,19.0,86.36363636363636,0,0,1,0,,,,
task_init,0.02,confirmed_only,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,1,51,349,0.0196078431372549,0.0028653295128939827,23.0,76.66666666666667,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_goal/push_the_plate_to_the_front_of_the_stove,1,0,1,399,1.0,0.0,27.0,90.0,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_goal/put_the_bowl_on_the_plate,0,0,18,382,0.0,0.0,,,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_goal/put_the_bowl_on_the_stove,9,0,9,391,1.0,0.0,21.0,70.0,0,0,1,0,,,,
task_init,0.02,confirmed_only,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,0,16,384,0.0,0.0,,,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_goal/put_the_cream_cheese_in_the_bowl,5,0,9,391,0.5555555555555556,0.0,24.0,80.0,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_goal/put_the_wine_bottle_on_the_rack,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,4,396,0.0,0.0,,,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,6,1,399,0.0,0.015037593984962405,,,0,6,0,6,,,,
task_init,0.02,confirmed_only,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,9,1,399,0.0,0.022556390977443608,,,0,9,0,9,,,,
task_init,0.02,confirmed_only,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,2,0,151,249,0.013245033112582781,0.0,39.0,75.0,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,9,3,30,370,0.3,0.008108108108108109,26.0,50.0,5,3,7,3,,,,
task_init,0.02,confirmed_only,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0,2,10,390,0.0,0.005128205128205128,,,0,0,0,1,,,,
task_init,0.02,confirmed_only,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,1,2,4,396,0.25,0.005050505050505051,39.0,75.0,0,0,0,1,,,,
task_init,0.02,confirmed_only,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,7,0,20,380,0.35,0.0,49.0,94.23076923076923,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,30,7,47,353,0.6382978723404256,0.019830028328611898,33.0,63.46153846153846,4,6,12,6,,,,
task_init,0.02,confirmed_only,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,6,6,6,394,1.0,0.015228426395939087,26.0,50.0,4,5,6,6,,,,
task_init,0.02,confirmed_only,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0,2,3,397,0.0,0.005037783375314861,,,0,0,0,1,,,,
task_init,0.02,confirmed_only,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0,0,10,390,0.0,0.0,,,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,1,0,7,393,0.14285714285714285,0.0,17.0,60.714285714285715,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_object/pick_up_the_milk_and_place_it_in_the_basket,3,0,7,393,0.42857142857142855,0.0,19.0,67.85714285714286,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0,0,5,395,0.0,0.0,,,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0,0,4,396,0.0,0.0,,,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0,0,7,393,0.0,0.0,,,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,1,0,3,397,0.3333333333333333,0.0,21.0,95.45454545454545,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,3,0,14,386,0.21428571428571427,0.0,19.0,86.36363636363636,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0,0,3,397,0.0,0.0,,,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,7,1,24,376,0.2916666666666667,0.0026595744680851063,18.0,81.81818181818181,0,0,1,0,,,,
task_init,0.02,confirmed_only,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,1,0,8,392,0.125,0.0,15.0,68.18181818181819,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,2,0,13,387,0.15384615384615385,0.0,17.0,77.27272727272727,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,4,0,12,388,0.3333333333333333,0.0,20.5,93.18181818181819,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,0,41,359,0.04878048780487805,0.0,18.5,84.0909090909091,0,0,0,0,,,,
task_init,0.02,confirmed_only,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,4,0,21,379,0.19047619047619047,0.0,21.0,95.45454545454545,0,0,0,0,,,,
task_init,0.02,v82_plus_ac,all,480,119,564,15436,0.851063829787234,0.007709251101321586,24.0,65.38461538461539,75,83,161,98,0.8093781883479183,0.9099662699545642,0.004960573235594888,0.010641789906361755
task_init,0.02,v82_plus_ac,libero_goal,87,10,106,3894,0.8207547169811321,0.0025680534155110425,21.0,70.0,21,7,37,10,,,,
task_init,0.02,v82_plus_ac,libero_long,241,96,274,3726,0.8795620437956204,0.02576489533011272,32.0,61.53846153846154,49,72,113,83,,,,
task_init,0.02,v82_plus_ac,libero_object,30,9,44,3956,0.6818181818181818,0.002275025278058645,19.5,69.64285714285714,1,3,4,4,,,,
task_init,0.02,v82_plus_ac,libero_spatial,122,4,140,3860,0.8714285714285714,0.0010362694300518134,18.0,81.81818181818181,4,1,7,1,,,,
task_init,0.02,v82_plus_ac,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.02,v82_plus_ac,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,39,1,51,349,0.7647058823529411,0.0028653295128939827,25.0,83.33333333333333,0,0,3,1,,,,
task_init,0.02,v82_plus_ac,libero_goal/push_the_plate_to_the_front_of_the_stove,1,4,1,399,1.0,0.010025062656641603,16.0,53.333333333333336,0,2,1,4,,,,
task_init,0.02,v82_plus_ac,libero_goal/put_the_bowl_on_the_plate,11,0,18,382,0.6111111111111112,0.0,16.0,53.333333333333336,2,0,6,0,,,,
task_init,0.02,v82_plus_ac,libero_goal/put_the_bowl_on_the_stove,9,0,9,391,1.0,0.0,18.0,60.0,0,0,7,0,,,,
task_init,0.02,v82_plus_ac,libero_goal/put_the_bowl_on_top_of_the_cabinet,16,0,16,384,1.0,0.0,14.0,46.666666666666664,15,0,16,0,,,,
task_init,0.02,v82_plus_ac,libero_goal/put_the_cream_cheese_in_the_bowl,9,5,9,391,1.0,0.01278772378516624,20.0,66.66666666666667,3,5,3,5,,,,
task_init,0.02,v82_plus_ac,libero_goal/put_the_wine_bottle_on_the_rack,1,0,1,399,1.0,0.0,22.0,73.33333333333333,0,0,0,0,,,,
task_init,0.02,v82_plus_ac,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,1,0,1,399,1.0,0.0,15.0,50.0,1,0,1,0,,,,
task_init,0.02,v82_plus_ac,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.02,v82_plus_ac,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,4,0,4,396,1.0,0.0,38.0,73.07692307692307,0,0,0,0,,,,
task_init,0.02,v82_plus_ac,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,1,7,1,399,1.0,0.017543859649122806,29.0,55.76923076923077,0,7,1,7,,,,
task_init,0.02,v82_plus_ac,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,1,15,1,399,1.0,0.03759398496240601,41.0,78.84615384615384,0,14,0,14,,,,
task_init,0.02,v82_plus_ac,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,123,15,151,249,0.8145695364238411,0.060240963855421686,33.0,63.46153846153846,0,0,22,5,,,,
task_init,0.02,v82_plus_ac,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,30,7,30,370,1.0,0.01891891891891892,14.0,26.923076923076923,23,7,25,7,,,,
task_init,0.02,v82_plus_ac,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,8,2,10,390,0.8,0.005128205128205128,10.0,19.23076923076923,8,1,8,2,,,,
task_init,0.02,v82_plus_ac,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,4,7,4,396,1.0,0.017676767676767676,28.5,54.80769230769231,2,5,3,7,,,,
task_init,0.02,v82_plus_ac,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,17,5,20,380,0.85,0.013157894736842105,30.0,57.69230769230769,3,4,15,4,,,,
task_init,0.02,v82_plus_ac,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,47,16,47,353,1.0,0.0453257790368272,31.0,59.61538461538461,8,12,33,15,,,,
task_init,0.02,v82_plus_ac,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,6,22,6,394,1.0,0.05583756345177665,25.0,48.07692307692308,5,22,6,22,,,,
task_init,0.02,v82_plus_ac,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,2,2,3,397,0.6666666666666666,0.005037783375314861,21.5,76.78571428571428,0,0,0,1,,,,
task_init,0.02,v82_plus_ac,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,9,0,10,390,0.9,0.0,20.0,71.42857142857143,0,0,1,0,,,,
task_init,0.02,v82_plus_ac,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,2,0,400,,0.005,,,0,2,0,2,,,,
task_init,0.02,v82_plus_ac,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,1,0,400,,0.0025,,,0,1,0,1,,,,
task_init,0.02,v82_plus_ac,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,5,1,7,393,0.7142857142857143,0.002544529262086514,24.0,85.71428571428571,0,0,0,0,,,,
task_init,0.02,v82_plus_ac,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,1,0,1,399,1.0,0.0,21.0,75.0,0,0,0,0,,,,
task_init,0.02,v82_plus_ac,libero_object/pick_up_the_milk_and_place_it_in_the_basket,6,1,7,393,0.8571428571428571,0.002544529262086514,18.5,66.07142857142858,0,0,0,0,,,,
task_init,0.02,v82_plus_ac,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,1,2,5,395,0.2,0.005063291139240506,15.0,53.57142857142857,0,0,1,0,,,,
task_init,0.02,v82_plus_ac,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,3,0,4,396,0.75,0.0,22.0,78.57142857142857,0,0,1,0,,,,
task_init,0.02,v82_plus_ac,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,3,0,7,393,0.42857142857142855,0.0,17.0,60.714285714285715,1,0,1,0,,,,
task_init,0.02,v82_plus_ac,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,1,1,399,0.0,0.002506265664160401,,,0,0,0,0,,,,
task_init,0.02,v82_plus_ac,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,3,0,3,397,1.0,0.0,18.0,81.81818181818181,0,0,0,0,,,,
task_init,0.02,v82_plus_ac,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,12,0,14,386,0.8571428571428571,0.0,19.0,86.36363636363636,0,0,0,0,,,,
task_init,0.02,v82_plus_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,1,0,3,397,0.3333333333333333,0.0,19.0,86.36363636363636,0,0,0,0,,,,
task_init,0.02,v82_plus_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,18,2,24,376,0.75,0.005319148936170213,18.5,84.0909090909091,2,1,2,1,,,,
task_init,0.02,v82_plus_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,7,0,8,392,0.875,0.0,19.0,86.36363636363636,0,0,1,0,,,,
task_init,0.02,v82_plus_ac,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,13,1,13,387,1.0,0.002583979328165375,16.0,72.72727272727273,0,0,0,0,,,,
task_init,0.02,v82_plus_ac,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,11,0,12,388,0.9166666666666666,0.0,17.0,77.27272727272727,2,0,3,0,,,,
task_init,0.02,v82_plus_ac,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,38,0,41,359,0.926829268292683,0.0,19.0,86.36363636363636,0,0,1,0,,,,
task_init,0.02,v82_plus_ac,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,19,0,21,379,0.9047619047619048,0.0,18.0,81.81818181818181,0,0,0,0,,,,
task_init,0.02,v82_plus_confirmed,all,478,112,564,15436,0.8475177304964538,0.007255765742420316,24.0,66.66666666666667,72,75,156,92,0.805600715901369,0.9056659267480577,0.004644451060971374,0.009996872087771103
task_init,0.02,v82_plus_confirmed,libero_goal,87,10,106,3894,0.8207547169811321,0.0025680534155110425,21.0,70.0,21,7,37,10,,,,
task_init,0.02,v82_plus_confirmed,libero_long,239,89,274,3726,0.8722627737226277,0.023886205045625334,32.0,61.53846153846154,46,64,109,77,,,,
task_init,0.02,v82_plus_confirmed,libero_object,30,9,44,3956,0.6818181818181818,0.002275025278058645,19.5,69.64285714285714,1,3,4,4,,,,
task_init,0.02,v82_plus_confirmed,libero_spatial,122,4,140,3860,0.8714285714285714,0.0010362694300518134,18.5,84.0909090909091,4,1,6,1,,,,
task_init,0.02,v82_plus_confirmed,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.02,v82_plus_confirmed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,39,1,51,349,0.7647058823529411,0.0028653295128939827,25.0,83.33333333333333,0,0,3,1,,,,
task_init,0.02,v82_plus_confirmed,libero_goal/push_the_plate_to_the_front_of_the_stove,1,4,1,399,1.0,0.010025062656641603,16.0,53.333333333333336,0,2,1,4,,,,
task_init,0.02,v82_plus_confirmed,libero_goal/put_the_bowl_on_the_plate,11,0,18,382,0.6111111111111112,0.0,16.0,53.333333333333336,2,0,6,0,,,,
task_init,0.02,v82_plus_confirmed,libero_goal/put_the_bowl_on_the_stove,9,0,9,391,1.0,0.0,18.0,60.0,0,0,7,0,,,,
task_init,0.02,v82_plus_confirmed,libero_goal/put_the_bowl_on_top_of_the_cabinet,16,0,16,384,1.0,0.0,14.0,46.666666666666664,15,0,16,0,,,,
task_init,0.02,v82_plus_confirmed,libero_goal/put_the_cream_cheese_in_the_bowl,9,5,9,391,1.0,0.01278772378516624,20.0,66.66666666666667,3,5,3,5,,,,
task_init,0.02,v82_plus_confirmed,libero_goal/put_the_wine_bottle_on_the_rack,1,0,1,399,1.0,0.0,22.0,73.33333333333333,0,0,0,0,,,,
task_init,0.02,v82_plus_confirmed,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,1,0,1,399,1.0,0.0,15.0,50.0,1,0,1,0,,,,
task_init,0.02,v82_plus_confirmed,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.02,v82_plus_confirmed,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,4,0,4,396,1.0,0.0,38.0,73.07692307692307,0,0,0,0,,,,
task_init,0.02,v82_plus_confirmed,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,1,6,1,399,1.0,0.015037593984962405,29.0,55.76923076923077,0,6,1,6,,,,
task_init,0.02,v82_plus_confirmed,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,1,15,1,399,1.0,0.03759398496240601,41.0,78.84615384615384,0,14,0,14,,,,
task_init,0.02,v82_plus_confirmed,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,123,14,151,249,0.8145695364238411,0.05622489959839357,33.0,63.46153846153846,0,0,22,5,,,,
task_init,0.02,v82_plus_confirmed,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,29,6,30,370,0.9666666666666667,0.016216216216216217,14.0,26.923076923076923,21,6,23,6,,,,
task_init,0.02,v82_plus_confirmed,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,8,2,10,390,0.8,0.005128205128205128,10.0,19.23076923076923,8,0,8,2,,,,
task_init,0.02,v82_plus_confirmed,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,3,6,4,396,0.75,0.015151515151515152,31.0,59.61538461538461,1,3,2,6,,,,
task_init,0.02,v82_plus_confirmed,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,17,5,20,380,0.85,0.013157894736842105,30.0,57.69230769230769,3,4,15,4,,,,
task_init,0.02,v82_plus_confirmed,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,47,15,47,353,1.0,0.042492917847025496,31.0,59.61538461538461,8,11,32,14,,,,
task_init,0.02,v82_plus_confirmed,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,6,20,6,394,1.0,0.050761421319796954,25.0,48.07692307692308,5,20,6,20,,,,
task_init,0.02,v82_plus_confirmed,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,2,2,3,397,0.6666666666666666,0.005037783375314861,21.5,76.78571428571428,0,0,0,1,,,,
task_init,0.02,v82_plus_confirmed,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,9,0,10,390,0.9,0.0,20.0,71.42857142857143,0,0,1,0,,,,
task_init,0.02,v82_plus_confirmed,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,2,0,400,,0.005,,,0,2,0,2,,,,
task_init,0.02,v82_plus_confirmed,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,1,0,400,,0.0025,,,0,1,0,1,,,,
task_init,0.02,v82_plus_confirmed,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,5,1,7,393,0.7142857142857143,0.002544529262086514,24.0,85.71428571428571,0,0,0,0,,,,
task_init,0.02,v82_plus_confirmed,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,1,0,1,399,1.0,0.0,21.0,75.0,0,0,0,0,,,,
task_init,0.02,v82_plus_confirmed,libero_object/pick_up_the_milk_and_place_it_in_the_basket,6,1,7,393,0.8571428571428571,0.002544529262086514,18.5,66.07142857142858,0,0,0,0,,,,
task_init,0.02,v82_plus_confirmed,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,1,2,5,395,0.2,0.005063291139240506,15.0,53.57142857142857,0,0,1,0,,,,
task_init,0.02,v82_plus_confirmed,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,3,0,4,396,0.75,0.0,22.0,78.57142857142857,0,0,1,0,,,,
task_init,0.02,v82_plus_confirmed,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,3,0,7,393,0.42857142857142855,0.0,17.0,60.714285714285715,1,0,1,0,,,,
task_init,0.02,v82_plus_confirmed,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,1,1,399,0.0,0.002506265664160401,,,0,0,0,0,,,,
task_init,0.02,v82_plus_confirmed,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,3,0,3,397,1.0,0.0,18.0,81.81818181818181,0,0,0,0,,,,
task_init,0.02,v82_plus_confirmed,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,12,0,14,386,0.8571428571428571,0.0,19.0,86.36363636363636,0,0,0,0,,,,
task_init,0.02,v82_plus_confirmed,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,1,0,3,397,0.3333333333333333,0.0,19.0,86.36363636363636,0,0,0,0,,,,
task_init,0.02,v82_plus_confirmed,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,18,2,24,376,0.75,0.005319148936170213,18.5,84.0909090909091,2,1,2,1,,,,
task_init,0.02,v82_plus_confirmed,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,7,0,8,392,0.875,0.0,19.0,86.36363636363636,0,0,1,0,,,,
task_init,0.02,v82_plus_confirmed,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,13,1,13,387,1.0,0.002583979328165375,16.0,72.72727272727273,0,0,0,0,,,,
task_init,0.02,v82_plus_confirmed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,11,0,12,388,0.9166666666666666,0.0,17.0,77.27272727272727,2,0,2,0,,,,
task_init,0.02,v82_plus_confirmed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,38,0,41,359,0.926829268292683,0.0,19.0,86.36363636363636,0,0,1,0,,,,
task_init,0.02,v82_plus_confirmed,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,19,0,21,379,0.9047619047619048,0.0,18.0,81.81818181818181,0,0,0,0,,,,
task_init,0.05,ac_only,all,218,141,564,15436,0.38652482269503546,0.009134490800725576,21.0,68.18181818181819,40,124,71,132,0.2455466083286787,0.6126502384737676,0.004775002327057062,0.013995502465603825
task_init,0.05,ac_only,libero_goal,23,1,106,3894,0.2169811320754717,0.00025680534155110427,20.0,66.66666666666667,1,1,9,1,,,,
task_init,0.05,ac_only,libero_long,117,133,274,3726,0.42700729927007297,0.03569511540526033,32.0,61.53846153846154,38,121,54,128,,,,
task_init,0.05,ac_only,libero_object,15,5,44,3956,0.3409090909090909,0.0012639029322548028,17.0,60.714285714285715,0,2,4,3,,,,
task_init,0.05,ac_only,libero_spatial,63,2,140,3860,0.45,0.0005181347150259067,17.0,77.27272727272727,1,0,4,0,,,,
task_init,0.05,ac_only,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.05,ac_only,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,3,1,51,349,0.058823529411764705,0.0028653295128939827,27.0,90.0,1,1,1,1,,,,
task_init,0.05,ac_only,libero_goal/push_the_plate_to_the_front_of_the_stove,1,0,1,399,1.0,0.0,22.0,73.33333333333333,0,0,0,0,,,,
task_init,0.05,ac_only,libero_goal/put_the_bowl_on_the_plate,3,0,18,382,0.16666666666666666,0.0,20.0,66.66666666666667,0,0,1,0,,,,
task_init,0.05,ac_only,libero_goal/put_the_bowl_on_the_stove,9,0,9,391,1.0,0.0,18.0,60.0,0,0,6,0,,,,
task_init,0.05,ac_only,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,0,16,384,0.0,0.0,,,0,0,0,0,,,,
task_init,0.05,ac_only,libero_goal/put_the_cream_cheese_in_the_bowl,7,0,9,391,0.7777777777777778,0.0,20.0,66.66666666666667,0,0,1,0,,,,
task_init,0.05,ac_only,libero_goal/put_the_wine_bottle_on_the_rack,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.05,ac_only,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0,0,1,399,0.0,0.0,,,0,0,0,0,,,,
task_init,0.05,ac_only,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,,0,0,0,0,,,,
