fold,suite,seed,method,view,scope,task,origin,episodes,failures,auc,ap,task_macro_auc,within_init_macro_auc,scorable_fraction,mixed_tasks
libero_spatial_20260909,libero_spatial,20260909,dyn_success_knn_k20_persist3,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round5,80,3,0.5,0.0375,0.5,0.5,0.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_success_knn_k20_persist3,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,round5,80,11,0.7628458498023716,0.28099801460678364,0.7628458498023716,0.9166666666666666,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_success_knn_k20_persist3,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,round5,80,4,0.7072368421052632,0.10300135501355014,0.7072368421052632,0.8333333333333334,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_success_knn_k20_persist3,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round5,400,14,0.5651369356032568,0.04831253840596459,0.5651369356032568,0.36054421768707484,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_success_knn_k20_persist3,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round5,400,24,0.5,0.06,0.5,0.5,0.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_success_knn_k20_persist3,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,round5,400,12,0.5,0.03,0.5,0.5,0.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_vote_knn_k20,full,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,round5,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,dyn_vote_knn_k20,full,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,round5,80,2,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_vote_knn_k20,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,round5,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,dyn_vote_knn_k20,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,round5,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_vote_knn_k20,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round5,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_vote_knn_k20,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,round5,80,11,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_vote_knn_k20,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,round5,80,4,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_vote_knn_k20,full,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round5,400,14,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_vote_knn_k20,full,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round5,400,24,0.9957890070921985,0.8740983835005574,0.9957890070921985,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_vote_knn_k20,full,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,round5,400,12,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_vote_knn_k20,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,round5,80,0,,,,,0.0,0
libero_spatial_20260909,libero_spatial,20260909,dyn_vote_knn_k20,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,round5,80,2,0.4358974358974359,0.025,0.4358974358974359,0.4166666666666667,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_vote_knn_k20,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,round5,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,dyn_vote_knn_k20,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,round5,80,3,0.5,0.19166666666666665,0.5,0.6,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_vote_knn_k20,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round5,80,3,0.5476190476190477,0.04254385964912281,0.5476190476190477,0.5714285714285714,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_vote_knn_k20,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,round5,80,11,0.9163372859025033,0.7166384340297385,0.9163372859025033,0.7784722222222222,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_vote_knn_k20,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,round5,80,4,0.850328947368421,0.15344827586206897,0.850328947368421,0.8125,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_vote_knn_k20,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round5,400,14,0.4481865284974093,0.035,0.4481865284974093,0.4345238095238095,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_vote_knn_k20,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round5,400,24,0.589095744680851,0.08102564102564103,0.589095744680851,0.558008658008658,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_vote_knn_k20,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,round5,400,12,0.678479381443299,0.204978001257071,0.678479381443299,0.7145502645502645,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,full,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,round5,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,full,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,round5,80,2,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,round5,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,round5,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round5,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,round5,80,11,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,round5,80,4,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,full,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round5,400,14,0.9994448556624722,0.9846415489272633,0.9994448556624722,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,full,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round5,400,24,0.9956781914893617,0.8547013660100886,0.9956781914893617,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,full,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,round5,400,12,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,round5,80,0,,,,,0.0,0
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,round5,80,2,0.4230769230769231,0.03324175824175824,0.4230769230769231,0.5,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,round5,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,round5,80,3,0.11255411255411256,0.027583913952654127,0.11255411255411256,0.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round5,80,3,0.48917748917748916,0.04928989139515455,0.48917748917748916,0.4285714285714286,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,round5,80,11,0.38866930171277997,0.11611714259577695,0.38866930171277997,0.4875,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,round5,80,4,0.39144736842105265,0.048508112015420865,0.39144736842105265,0.5833333333333334,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round5,400,14,0.22057735011102886,0.023019872820483345,0.22057735011102886,0.17414965986394557,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round5,400,24,0.6336436170212766,0.1276153939211292,0.6336436170212766,0.5828463203463202,1.0,1
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,round5,400,12,0.7734106529209622,0.32496048899282476,0.7734106529209622,0.7206349206349206,1.0,1
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,full,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,round5,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,full,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,round5,80,2,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,round5,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,round5,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round5,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,round5,80,11,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,round5,80,4,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,full,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round5,400,14,0.9990747594374537,0.9721956614813758,0.9990747594374537,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,full,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round5,400,24,0.9941267730496454,0.887847256182291,0.9941267730496454,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,full,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,round5,400,12,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,round5,80,0,,,,,0.0,0
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,round5,80,2,0.8333333333333334,0.10263157894736842,0.8333333333333334,0.3333333333333333,1.0,1
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,round5,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,round5,80,3,0.9783549783549783,0.7916666666666666,0.9783549783549783,0.8666666666666667,1.0,1
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round5,80,3,0.9307359307359307,0.29914529914529914,0.9307359307359307,0.9523809523809524,1.0,1
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,round5,80,11,0.9736495388669302,0.9413489736070382,0.9736495388669302,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,round5,80,4,0.9177631578947368,0.6051282051282051,0.9177631578947368,0.875,1.0,1
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round5,400,14,0.7579570688378978,0.11109719022899471,0.7579570688378978,0.863095238095238,1.0,1
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round5,400,24,0.7372562056737588,0.14171415085997996,0.7372562056737588,0.7661796536796537,1.0,1
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,round5,400,12,0.6430412371134021,0.06828136788800201,0.6430412371134021,0.6203703703703703,1.0,1
libero_spatial_20260909,libero_spatial,20260909,eef_motion_low,full,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,round5,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,eef_motion_low,full,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,round5,80,2,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,eef_motion_low,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,round5,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,eef_motion_low,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,round5,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,eef_motion_low,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round5,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,eef_motion_low,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,round5,80,11,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,eef_motion_low,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,round5,80,4,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,eef_motion_low,full,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round5,400,14,0.999259807549963,0.9804748822605965,0.999259807549963,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,eef_motion_low,full,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round5,400,24,0.9947916666666666,0.810742801426524,0.9947916666666666,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,eef_motion_low,full,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,round5,400,12,0.998926116838488,0.9614769489769489,0.998926116838488,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,eef_motion_low,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,round5,80,0,,,,,0.0,0
libero_spatial_20260909,libero_spatial,20260909,eef_motion_low,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,round5,80,2,0.8076923076923077,0.0900735294117647,0.8076923076923077,0.16666666666666666,1.0,1
libero_spatial_20260909,libero_spatial,20260909,eef_motion_low,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,round5,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,eef_motion_low,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,round5,80,3,0.9826839826839827,0.7222222222222223,0.9826839826839827,0.9333333333333333,1.0,1
libero_spatial_20260909,libero_spatial,20260909,eef_motion_low,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round5,80,3,0.33766233766233766,0.037135278514588865,0.33766233766233766,0.14285714285714285,1.0,1
libero_spatial_20260909,libero_spatial,20260909,eef_motion_low,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,round5,80,11,0.7681159420289855,0.3979244802617769,0.7681159420289855,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,eef_motion_low,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,round5,80,4,0.7006578947368421,0.09392473118279569,0.7006578947368421,0.5416666666666666,1.0,1
libero_spatial_20260909,libero_spatial,20260909,eef_motion_low,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round5,400,14,0.6332346410066617,0.1548417678080529,0.6332346410066617,0.7016156462585033,1.0,1
libero_spatial_20260909,libero_spatial,20260909,eef_motion_low,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round5,400,24,0.6482712765957447,0.11077931012105588,0.6482712765957447,0.46461038961038964,1.0,1
libero_spatial_20260909,libero_spatial,20260909,eef_motion_low,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,round5,400,12,0.5775343642611683,0.052971453500598537,0.5775343642611683,0.5044973544973546,1.0,1
libero_spatial_20260909,libero_spatial,20260909,clock_q7,full,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,round5,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,clock_q7,full,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,round5,80,2,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,clock_q7,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,round5,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,clock_q7,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,round5,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,clock_q7,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round5,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,clock_q7,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,round5,80,11,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,clock_q7,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,round5,80,4,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,clock_q7,full,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round5,400,14,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,clock_q7,full,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round5,400,24,0.9986702127659575,0.96,0.9986702127659575,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,clock_q7,full,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,round5,400,12,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,clock_q7,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,round5,80,0,,,,,0.0,0
libero_spatial_20260909,libero_spatial,20260909,clock_q7,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,round5,80,2,0.5,0.025,0.5,0.5,1.0,1
libero_spatial_20260909,libero_spatial,20260909,clock_q7,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,round5,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,clock_q7,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,round5,80,3,0.5,0.0375,0.5,0.5,1.0,1
libero_spatial_20260909,libero_spatial,20260909,clock_q7,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round5,80,3,0.5,0.0375,0.5,0.5,1.0,1
libero_spatial_20260909,libero_spatial,20260909,clock_q7,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,round5,80,11,0.5,0.1375,0.5,0.5,1.0,1
libero_spatial_20260909,libero_spatial,20260909,clock_q7,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,round5,80,4,0.5,0.05,0.5,0.5,1.0,1
libero_spatial_20260909,libero_spatial,20260909,clock_q7,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round5,400,14,0.5,0.035,0.5,0.5,1.0,1
libero_spatial_20260909,libero_spatial,20260909,clock_q7,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round5,400,24,0.5,0.06,0.5,0.5,1.0,1
libero_spatial_20260909,libero_spatial,20260909,clock_q7,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,round5,400,12,0.5,0.03,0.5,0.5,1.0,1
libero_spatial_20260909,libero_spatial,20260909,v7_guard_constant,full,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,round3_v7,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,v7_guard_constant,full,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,round3_v7,80,2,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,v7_guard_constant,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,round3_v7,80,0,,,,,1.0,0
libero_spatial_20260909,libero_spatial,20260909,v7_guard_constant,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,round3_v7,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,v7_guard_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,round3_v7,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,v7_guard_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,round3_v7,80,11,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,v7_guard_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,round3_v7,80,4,0.881578947368421,0.6763157894736842,0.881578947368421,0.7916666666666667,1.0,1
libero_spatial_20260909,libero_spatial,20260909,v7_guard_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,round3_v7,400,14,0.9994448556624722,0.9873949579831933,0.9994448556624722,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,v7_guard_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,round3_v7,400,24,0.9612145390070922,0.7989945834283061,0.9612145390070922,0.9090909090909091,1.0,1
libero_spatial_20260909,libero_spatial,20260909,v7_guard_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,round3_v7,400,12,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260909,libero_spatial,20260909,v7_guard_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,round3_v7,80,0,,,,,1.0,0
