global_row,task,episode,init_state_id,noise_seed,failure,length,fold,variant,threshold,first_alarm_query,original_first_alarm_query
2308,libero_goal/push_the_plate_to_the_front_of_the_stove,308,38,1012,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2309,libero_goal/push_the_plate_to_the_front_of_the_stove,309,38,1013,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2310,libero_goal/push_the_plate_to_the_front_of_the_stove,310,38,1014,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2311,libero_goal/push_the_plate_to_the_front_of_the_stove,311,38,1015,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2312,libero_goal/push_the_plate_to_the_front_of_the_stove,312,39,1008,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,-1,-1
2313,libero_goal/push_the_plate_to_the_front_of_the_stove,313,39,1009,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2314,libero_goal/push_the_plate_to_the_front_of_the_stove,314,39,1010,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2315,libero_goal/push_the_plate_to_the_front_of_the_stove,315,39,1011,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2316,libero_goal/push_the_plate_to_the_front_of_the_stove,316,39,1012,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2317,libero_goal/push_the_plate_to_the_front_of_the_stove,317,39,1013,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2318,libero_goal/push_the_plate_to_the_front_of_the_stove,318,39,1014,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2319,libero_goal/push_the_plate_to_the_front_of_the_stove,319,39,1015,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2320,libero_goal/push_the_plate_to_the_front_of_the_stove,320,40,1008,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2321,libero_goal/push_the_plate_to_the_front_of_the_stove,321,40,1009,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2322,libero_goal/push_the_plate_to_the_front_of_the_stove,322,40,1010,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2323,libero_goal/push_the_plate_to_the_front_of_the_stove,323,40,1011,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2324,libero_goal/push_the_plate_to_the_front_of_the_stove,324,40,1012,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2325,libero_goal/push_the_plate_to_the_front_of_the_stove,325,40,1013,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2326,libero_goal/push_the_plate_to_the_front_of_the_stove,326,40,1014,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,11,11
2327,libero_goal/push_the_plate_to_the_front_of_the_stove,327,40,1015,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2328,libero_goal/push_the_plate_to_the_front_of_the_stove,328,41,1008,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2329,libero_goal/push_the_plate_to_the_front_of_the_stove,329,41,1009,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,8,8
2330,libero_goal/push_the_plate_to_the_front_of_the_stove,330,41,1010,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2331,libero_goal/push_the_plate_to_the_front_of_the_stove,331,41,1011,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2332,libero_goal/push_the_plate_to_the_front_of_the_stove,332,41,1012,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2333,libero_goal/push_the_plate_to_the_front_of_the_stove,333,41,1013,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2334,libero_goal/push_the_plate_to_the_front_of_the_stove,334,41,1014,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2335,libero_goal/push_the_plate_to_the_front_of_the_stove,335,41,1015,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2336,libero_goal/push_the_plate_to_the_front_of_the_stove,336,42,1008,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,11,11
2337,libero_goal/push_the_plate_to_the_front_of_the_stove,337,42,1009,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,11,10
2338,libero_goal/push_the_plate_to_the_front_of_the_stove,338,42,1010,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2339,libero_goal/push_the_plate_to_the_front_of_the_stove,339,42,1011,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2340,libero_goal/push_the_plate_to_the_front_of_the_stove,340,42,1012,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2341,libero_goal/push_the_plate_to_the_front_of_the_stove,341,42,1013,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2342,libero_goal/push_the_plate_to_the_front_of_the_stove,342,42,1014,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2343,libero_goal/push_the_plate_to_the_front_of_the_stove,343,42,1015,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2344,libero_goal/push_the_plate_to_the_front_of_the_stove,344,43,1008,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2345,libero_goal/push_the_plate_to_the_front_of_the_stove,345,43,1009,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2346,libero_goal/push_the_plate_to_the_front_of_the_stove,346,43,1010,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2347,libero_goal/push_the_plate_to_the_front_of_the_stove,347,43,1011,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2348,libero_goal/push_the_plate_to_the_front_of_the_stove,348,43,1012,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2349,libero_goal/push_the_plate_to_the_front_of_the_stove,349,43,1013,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2350,libero_goal/push_the_plate_to_the_front_of_the_stove,350,43,1014,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2351,libero_goal/push_the_plate_to_the_front_of_the_stove,351,43,1015,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2352,libero_goal/push_the_plate_to_the_front_of_the_stove,352,44,1008,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2353,libero_goal/push_the_plate_to_the_front_of_the_stove,353,44,1009,False,15,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2354,libero_goal/push_the_plate_to_the_front_of_the_stove,354,44,1010,False,15,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2355,libero_goal/push_the_plate_to_the_front_of_the_stove,355,44,1011,False,15,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2356,libero_goal/push_the_plate_to_the_front_of_the_stove,356,44,1012,False,15,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2357,libero_goal/push_the_plate_to_the_front_of_the_stove,357,44,1013,False,15,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2358,libero_goal/push_the_plate_to_the_front_of_the_stove,358,44,1014,False,15,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2359,libero_goal/push_the_plate_to_the_front_of_the_stove,359,44,1015,False,15,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2360,libero_goal/push_the_plate_to_the_front_of_the_stove,360,45,1008,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,8,8
2361,libero_goal/push_the_plate_to_the_front_of_the_stove,361,45,1009,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,8,8
2362,libero_goal/push_the_plate_to_the_front_of_the_stove,362,45,1010,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2363,libero_goal/push_the_plate_to_the_front_of_the_stove,363,45,1011,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2364,libero_goal/push_the_plate_to_the_front_of_the_stove,364,45,1012,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2365,libero_goal/push_the_plate_to_the_front_of_the_stove,365,45,1013,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2366,libero_goal/push_the_plate_to_the_front_of_the_stove,366,45,1014,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2367,libero_goal/push_the_plate_to_the_front_of_the_stove,367,45,1015,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2368,libero_goal/push_the_plate_to_the_front_of_the_stove,368,46,1008,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2369,libero_goal/push_the_plate_to_the_front_of_the_stove,369,46,1009,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2370,libero_goal/push_the_plate_to_the_front_of_the_stove,370,46,1010,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2371,libero_goal/push_the_plate_to_the_front_of_the_stove,371,46,1011,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2372,libero_goal/push_the_plate_to_the_front_of_the_stove,372,46,1012,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2373,libero_goal/push_the_plate_to_the_front_of_the_stove,373,46,1013,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2374,libero_goal/push_the_plate_to_the_front_of_the_stove,374,46,1014,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2375,libero_goal/push_the_plate_to_the_front_of_the_stove,375,46,1015,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2376,libero_goal/push_the_plate_to_the_front_of_the_stove,376,47,1008,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,8,8
2377,libero_goal/push_the_plate_to_the_front_of_the_stove,377,47,1009,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,8,8
2378,libero_goal/push_the_plate_to_the_front_of_the_stove,378,47,1010,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,8,8
2379,libero_goal/push_the_plate_to_the_front_of_the_stove,379,47,1011,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2380,libero_goal/push_the_plate_to_the_front_of_the_stove,380,47,1012,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,8,8
2381,libero_goal/push_the_plate_to_the_front_of_the_stove,381,47,1013,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,8,8
2382,libero_goal/push_the_plate_to_the_front_of_the_stove,382,47,1014,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,8,8
2383,libero_goal/push_the_plate_to_the_front_of_the_stove,383,47,1015,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,8,8
2384,libero_goal/push_the_plate_to_the_front_of_the_stove,384,48,1008,False,21,libero_goal_20260909,plus_other_tasks,2.4570610523223877,12,11
2385,libero_goal/push_the_plate_to_the_front_of_the_stove,385,48,1009,False,22,libero_goal_20260909,plus_other_tasks,2.4570610523223877,11,11
2386,libero_goal/push_the_plate_to_the_front_of_the_stove,386,48,1010,False,22,libero_goal_20260909,plus_other_tasks,2.4570610523223877,10,10
2387,libero_goal/push_the_plate_to_the_front_of_the_stove,387,48,1011,False,14,libero_goal_20260909,plus_other_tasks,2.4570610523223877,11,11
2388,libero_goal/push_the_plate_to_the_front_of_the_stove,388,48,1012,False,21,libero_goal_20260909,plus_other_tasks,2.4570610523223877,11,11
2389,libero_goal/push_the_plate_to_the_front_of_the_stove,389,48,1013,False,22,libero_goal_20260909,plus_other_tasks,2.4570610523223877,11,11
2390,libero_goal/push_the_plate_to_the_front_of_the_stove,390,48,1014,False,22,libero_goal_20260909,plus_other_tasks,2.4570610523223877,11,10
2391,libero_goal/push_the_plate_to_the_front_of_the_stove,391,48,1015,False,21,libero_goal_20260909,plus_other_tasks,2.4570610523223877,11,11
2392,libero_goal/push_the_plate_to_the_front_of_the_stove,392,49,1008,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2393,libero_goal/push_the_plate_to_the_front_of_the_stove,393,49,1009,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2394,libero_goal/push_the_plate_to_the_front_of_the_stove,394,49,1010,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,8,8
2395,libero_goal/push_the_plate_to_the_front_of_the_stove,395,49,1011,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,8,8
2396,libero_goal/push_the_plate_to_the_front_of_the_stove,396,49,1012,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,9,9
2397,libero_goal/push_the_plate_to_the_front_of_the_stove,397,49,1013,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,8,8
2398,libero_goal/push_the_plate_to_the_front_of_the_stove,398,49,1014,False,12,libero_goal_20260909,plus_other_tasks,2.4570610523223877,8,8
2399,libero_goal/push_the_plate_to_the_front_of_the_stove,399,49,1015,False,13,libero_goal_20260909,plus_other_tasks,2.4570610523223877,8,8
6000,libero_goal/put_the_wine_bottle_on_the_rack,0,0,1008,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
6001,libero_goal/put_the_wine_bottle_on_the_rack,1,0,1009,False,14,libero_goal_20260909,original,2.4570610523223877,9,9
6002,libero_goal/put_the_wine_bottle_on_the_rack,2,0,1010,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
6003,libero_goal/put_the_wine_bottle_on_the_rack,3,0,1011,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
6004,libero_goal/put_the_wine_bottle_on_the_rack,4,0,1012,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
6005,libero_goal/put_the_wine_bottle_on_the_rack,5,0,1013,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
6006,libero_goal/put_the_wine_bottle_on_the_rack,6,0,1014,False,14,libero_goal_20260909,original,2.4570610523223877,10,10
6007,libero_goal/put_the_wine_bottle_on_the_rack,7,0,1015,False,13,libero_goal_20260909,original,2.4570610523223877,9,9
6008,libero_goal/put_the_wine_bottle_on_the_rack,8,1,1008,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6009,libero_goal/put_the_wine_bottle_on_the_rack,9,1,1009,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6010,libero_goal/put_the_wine_bottle_on_the_rack,10,1,1010,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6011,libero_goal/put_the_wine_bottle_on_the_rack,11,1,1011,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6012,libero_goal/put_the_wine_bottle_on_the_rack,12,1,1012,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6013,libero_goal/put_the_wine_bottle_on_the_rack,13,1,1013,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6014,libero_goal/put_the_wine_bottle_on_the_rack,14,1,1014,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6015,libero_goal/put_the_wine_bottle_on_the_rack,15,1,1015,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6016,libero_goal/put_the_wine_bottle_on_the_rack,16,2,1008,False,15,libero_goal_20260909,original,2.4570610523223877,12,12
6017,libero_goal/put_the_wine_bottle_on_the_rack,17,2,1009,False,15,libero_goal_20260909,original,2.4570610523223877,12,12
6018,libero_goal/put_the_wine_bottle_on_the_rack,18,2,1010,False,14,libero_goal_20260909,original,2.4570610523223877,13,13
6019,libero_goal/put_the_wine_bottle_on_the_rack,19,2,1011,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6020,libero_goal/put_the_wine_bottle_on_the_rack,20,2,1012,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6021,libero_goal/put_the_wine_bottle_on_the_rack,21,2,1013,False,14,libero_goal_20260909,original,2.4570610523223877,13,13
6022,libero_goal/put_the_wine_bottle_on_the_rack,22,2,1014,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6023,libero_goal/put_the_wine_bottle_on_the_rack,23,2,1015,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6024,libero_goal/put_the_wine_bottle_on_the_rack,24,3,1008,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6025,libero_goal/put_the_wine_bottle_on_the_rack,25,3,1009,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6026,libero_goal/put_the_wine_bottle_on_the_rack,26,3,1010,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6027,libero_goal/put_the_wine_bottle_on_the_rack,27,3,1011,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6028,libero_goal/put_the_wine_bottle_on_the_rack,28,3,1012,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6029,libero_goal/put_the_wine_bottle_on_the_rack,29,3,1013,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6030,libero_goal/put_the_wine_bottle_on_the_rack,30,3,1014,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6031,libero_goal/put_the_wine_bottle_on_the_rack,31,3,1015,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6032,libero_goal/put_the_wine_bottle_on_the_rack,32,4,1008,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6033,libero_goal/put_the_wine_bottle_on_the_rack,33,4,1009,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6034,libero_goal/put_the_wine_bottle_on_the_rack,34,4,1010,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6035,libero_goal/put_the_wine_bottle_on_the_rack,35,4,1011,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6036,libero_goal/put_the_wine_bottle_on_the_rack,36,4,1012,False,14,libero_goal_20260909,original,2.4570610523223877,13,13
6037,libero_goal/put_the_wine_bottle_on_the_rack,37,4,1013,False,14,libero_goal_20260909,original,2.4570610523223877,13,13
6038,libero_goal/put_the_wine_bottle_on_the_rack,38,4,1014,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6039,libero_goal/put_the_wine_bottle_on_the_rack,39,4,1015,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6040,libero_goal/put_the_wine_bottle_on_the_rack,40,5,1008,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6041,libero_goal/put_the_wine_bottle_on_the_rack,41,5,1009,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6042,libero_goal/put_the_wine_bottle_on_the_rack,42,5,1010,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6043,libero_goal/put_the_wine_bottle_on_the_rack,43,5,1011,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6044,libero_goal/put_the_wine_bottle_on_the_rack,44,5,1012,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6045,libero_goal/put_the_wine_bottle_on_the_rack,45,5,1013,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6046,libero_goal/put_the_wine_bottle_on_the_rack,46,5,1014,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6047,libero_goal/put_the_wine_bottle_on_the_rack,47,5,1015,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6048,libero_goal/put_the_wine_bottle_on_the_rack,48,6,1008,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6049,libero_goal/put_the_wine_bottle_on_the_rack,49,6,1009,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6050,libero_goal/put_the_wine_bottle_on_the_rack,50,6,1010,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6051,libero_goal/put_the_wine_bottle_on_the_rack,51,6,1011,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6052,libero_goal/put_the_wine_bottle_on_the_rack,52,6,1012,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6053,libero_goal/put_the_wine_bottle_on_the_rack,53,6,1013,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6054,libero_goal/put_the_wine_bottle_on_the_rack,54,6,1014,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6055,libero_goal/put_the_wine_bottle_on_the_rack,55,6,1015,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6056,libero_goal/put_the_wine_bottle_on_the_rack,56,7,1008,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6057,libero_goal/put_the_wine_bottle_on_the_rack,57,7,1009,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6058,libero_goal/put_the_wine_bottle_on_the_rack,58,7,1010,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6059,libero_goal/put_the_wine_bottle_on_the_rack,59,7,1011,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6060,libero_goal/put_the_wine_bottle_on_the_rack,60,7,1012,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6061,libero_goal/put_the_wine_bottle_on_the_rack,61,7,1013,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6062,libero_goal/put_the_wine_bottle_on_the_rack,62,7,1014,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6063,libero_goal/put_the_wine_bottle_on_the_rack,63,7,1015,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6064,libero_goal/put_the_wine_bottle_on_the_rack,64,8,1008,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6065,libero_goal/put_the_wine_bottle_on_the_rack,65,8,1009,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6066,libero_goal/put_the_wine_bottle_on_the_rack,66,8,1010,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6067,libero_goal/put_the_wine_bottle_on_the_rack,67,8,1011,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6068,libero_goal/put_the_wine_bottle_on_the_rack,68,8,1012,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6069,libero_goal/put_the_wine_bottle_on_the_rack,69,8,1013,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6070,libero_goal/put_the_wine_bottle_on_the_rack,70,8,1014,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6071,libero_goal/put_the_wine_bottle_on_the_rack,71,8,1015,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6072,libero_goal/put_the_wine_bottle_on_the_rack,72,9,1008,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6073,libero_goal/put_the_wine_bottle_on_the_rack,73,9,1009,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6074,libero_goal/put_the_wine_bottle_on_the_rack,74,9,1010,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6075,libero_goal/put_the_wine_bottle_on_the_rack,75,9,1011,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6076,libero_goal/put_the_wine_bottle_on_the_rack,76,9,1012,False,15,libero_goal_20260909,original,2.4570610523223877,-1,-1
6077,libero_goal/put_the_wine_bottle_on_the_rack,77,9,1013,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6078,libero_goal/put_the_wine_bottle_on_the_rack,78,9,1014,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6079,libero_goal/put_the_wine_bottle_on_the_rack,79,9,1015,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6080,libero_goal/put_the_wine_bottle_on_the_rack,80,10,1008,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6081,libero_goal/put_the_wine_bottle_on_the_rack,81,10,1009,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6082,libero_goal/put_the_wine_bottle_on_the_rack,82,10,1010,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6083,libero_goal/put_the_wine_bottle_on_the_rack,83,10,1011,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6084,libero_goal/put_the_wine_bottle_on_the_rack,84,10,1012,False,14,libero_goal_20260909,original,2.4570610523223877,12,12
6085,libero_goal/put_the_wine_bottle_on_the_rack,85,10,1013,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6086,libero_goal/put_the_wine_bottle_on_the_rack,86,10,1014,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6087,libero_goal/put_the_wine_bottle_on_the_rack,87,10,1015,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6088,libero_goal/put_the_wine_bottle_on_the_rack,88,11,1008,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6089,libero_goal/put_the_wine_bottle_on_the_rack,89,11,1009,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
6090,libero_goal/put_the_wine_bottle_on_the_rack,90,11,1010,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6091,libero_goal/put_the_wine_bottle_on_the_rack,91,11,1011,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6092,libero_goal/put_the_wine_bottle_on_the_rack,92,11,1012,False,15,libero_goal_20260909,original,2.4570610523223877,13,13
6093,libero_goal/put_the_wine_bottle_on_the_rack,93,11,1013,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6094,libero_goal/put_the_wine_bottle_on_the_rack,94,11,1014,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6095,libero_goal/put_the_wine_bottle_on_the_rack,95,11,1015,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6096,libero_goal/put_the_wine_bottle_on_the_rack,96,12,1008,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6097,libero_goal/put_the_wine_bottle_on_the_rack,97,12,1009,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6098,libero_goal/put_the_wine_bottle_on_the_rack,98,12,1010,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6099,libero_goal/put_the_wine_bottle_on_the_rack,99,12,1011,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6100,libero_goal/put_the_wine_bottle_on_the_rack,100,12,1012,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6101,libero_goal/put_the_wine_bottle_on_the_rack,101,12,1013,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6102,libero_goal/put_the_wine_bottle_on_the_rack,102,12,1014,False,13,libero_goal_20260909,original,2.4570610523223877,12,12
6103,libero_goal/put_the_wine_bottle_on_the_rack,103,12,1015,False,12,libero_goal_20260909,original,2.4570610523223877,-1,-1
6104,libero_goal/put_the_wine_bottle_on_the_rack,104,13,1008,False,14,libero_goal_20260909,original,2.4570610523223877,10,10
6105,libero_goal/put_the_wine_bottle_on_the_rack,105,13,1009,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6106,libero_goal/put_the_wine_bottle_on_the_rack,106,13,1010,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6107,libero_goal/put_the_wine_bottle_on_the_rack,107,13,1011,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6108,libero_goal/put_the_wine_bottle_on_the_rack,108,13,1012,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6109,libero_goal/put_the_wine_bottle_on_the_rack,109,13,1013,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6110,libero_goal/put_the_wine_bottle_on_the_rack,110,13,1014,False,13,libero_goal_20260909,original,2.4570610523223877,-1,-1
6111,libero_goal/put_the_wine_bottle_on_the_rack,111,13,1015,False,13,libero_goal_20260909,original,2.4570610523223877,12,12
6112,libero_goal/put_the_wine_bottle_on_the_rack,112,14,1008,False,14,libero_goal_20260909,original,2.4570610523223877,-1,-1
